idx,lr,n_estimators,max_depth,fit_time,score_time,test_root_mean_squared_error,test_mean_absolute_error,test_r2_score
69.0,0.05,10.0,4.0,0.49606003761291506,0.0010011672973632812,19.993949815138237,399.75802921026633,0.27414897027325064
70.0,0.05,10.0,5.0,0.6075672149658203,0.0012012481689453124,19.84280218609415,393.7367985964628,0.2851081565227978
71.0,0.05,10.0,10.0,1.0353520870208741,0.0016013145446777343,19.49992063606975,380.2469048130189,0.3095358131837589
72.0,0.05,50.0,1.0,0.6819459915161132,0.001000833511352539,18.8497902270351,355.31459160322794,0.35482179273294767
73.0,0.05,50.0,2.0,1.3139959812164306,0.0016013145446777343,17.941727068952634,321.9055702167876,0.4153738467125632
74.0,0.05,50.0,3.0,1.9108782768249513,0.002006864547729492,17.45952323639614,304.8349516422568,0.4463586445351613
75.0,0.05,50.0,4.0,2.4652502059936525,0.002402210235595703,17.122884875979373,293.1931864760432,0.4675383597503779
76.0,0.05,50.0,5.0,3.0259469509124757,0.002609729766845703,16.851079599544214,283.9588836701752,0.48435798103584293
77.0,0.05,50.0,10.0,5.190178108215332,0.005404949188232422,16.63092028608337,276.5875095620593,0.49771468372631134
78.0,0.05,100.0,1.0,1.3619859218597412,0.000987863540649414,18.137684394342035,328.9755951887586,0.40258363058299873
79.0,0.05,100.0,2.0,2.6455781936645506,0.0020006656646728515,17.42269071959,303.5501519104876,0.4487234677035209
80.0,0.05,100.0,3.0,3.874287414550781,0.002202129364013672,17.02430389944044,289.826923260503,0.47361631810203664
81.0,0.05,100.0,4.0,5.0281895160675045,0.003402996063232422,16.730109388584665,279.89656015400874,0.49170865180153955
82.0,0.05,100.0,5.0,6.137084150314331,0.004404258728027344,16.517333900534254,272.8223191817381,0.5045592190551387
83.0,0.05,100.0,10.0,10.762836742401124,0.009421968460083007,16.462493911995573,271.01370580249124,0.5078513570932714
84.0,0.05,200.0,1.0,2.7205270290374757,0.0018016338348388673,17.73445817973492,314.5110069287668,0.4288322232861259
85.0,0.05,200.0,2.0,5.313010358810425,0.003002786636352539,17.134085049468556,293.57687048242195,0.466837759321754
86.0,0.05,200.0,3.0,7.844824361801147,0.0040038108825683595,16.78417357152519,281.70848247908464,0.4883662600771343
87.0,0.05,200.0,4.0,10.24190182685852,0.0050065040588378905,16.57555047896411,274.7488736806873,0.5010530992485341
88.0,0.05,200.0,5.0,12.617904567718506,0.006205368041992188,16.367296285136415,267.8883876854403,0.513527355151161
89.0,0.05,200.0,10.0,22.90266351699829,0.014749097824096679,16.404608782269825,269.11118929932434,0.5113287563231321
90.0,0.01,1.0,1.0,0.015541696548461914,0.0004002571105957031,23.402354680157902,547.6702045759085,0.005609666876360242
91.0,0.01,1.0,2.0,0.02962665557861328,0.0010008811950683594,23.3911649613162,547.1465982475066,0.006559031331745668
92.0,0.01,1.0,3.0,0.040852022171020505,0.0008007526397705078,23.38220789960728,546.7276462604572,0.007319465259327718
93.0,0.01,1.0,4.0,0.0496467113494873,0.0006005764007568359,23.376106780688268,546.4423682221401,0.007837871616936032
94.0,0.01,1.0,5.0,0.0628617286682129,0.0008005142211914062,23.370988940595506,546.2031240614375,0.008273030065508858
95.0,0.01,1.0,10.0,0.10459566116333008,0.0010009288787841796,23.356750274112716,545.5377833672644,0.009480537143007672
96.0,0.01,10.0,1.0,0.1360640048980713,0.00040035247802734376,22.817838581478597,520.6537575304133,0.05467328444083534
97.0,0.01,10.0,2.0,0.26295223236083987,0.001000833511352539,22.709760994720092,515.7332444373102,0.06359541038848493
98.0,0.01,10.0,3.0,0.3825687885284424,0.0009050369262695312,22.624068225711095,511.8484630816304,0.07064810580016812
99.0,0.01,10.0,4.0,0.49833054542541505,0.0007986068725585937,22.564348975758296,509.1498446998045,0.07554682982564709
100.0,0.01,10.0,5.0,0.6030033588409424,0.0010008811950683594,22.5183984040898,507.07826668531413,0.0793089877403436
101.0,0.01,10.0,10.0,1.0429028511047362,0.001800394058227539,22.40665870789986,502.0583544523047,0.08842197760725459
102.0,0.01,50.0,1.0,0.6811941623687744,0.0004004955291748047,21.06432891448568,443.7059526176375,0.19438883282997638
103.0,0.01,50.0,2.0,1.3292696952819825,0.0014001846313476563,20.584689438153788,423.72943926524005,0.23063061505843843
104.0,0.01,50.0,3.0,1.9096540451049804,0.0018015384674072265,20.275370288091345,411.09064031921724,0.25356522764304346
105.0,0.01,50.0,4.0,2.471548318862915,0.002198028564453125,20.044443835538925,401.77972867607446,0.27047194587860746
106.0,0.01,50.0,5.0,3.0109185695648195,0.0028028011322021483,19.876584301629293,395.078603499776,0.2826616223506667
107.0,0.01,50.0,10.0,5.19852843284607,0.005205774307250976,19.512685773432462,380.7449060927137,0.3086300280441228
108.0,0.01,100.0,1.0,1.386024808883667,0.0012011051177978516,19.984245228770405,399.37005736363267,0.2748758854945012
109.0,0.01,100.0,2.0,2.6357333183288576,0.0016013622283935548,19.269556230779823,371.31579733118554,0.3257314793664812
110.0,0.01,100.0,3.0,3.808049201965332,0.002802753448486328,18.81544188411036,354.0208532943345,0.3571392541657337
111.0,0.01,100.0,4.0,4.912430143356323,0.0040038108825683595,18.469152816573686,341.1096057619517,0.38062622160260134
112.0,0.01,100.0,5.0,5.980241155624389,0.004804420471191406,18.218699937839723,331.9210274250412,0.3973344799853537
113.0,0.01,100.0,10.0,10.409651374816894,0.010387611389160157,17.767988473167733,315.70141438262146,0.42674095655719047
114.0,0.01,200.0,1.0,2.7240593433380127,0.0012011528015136719,19.12483342241562,365.7592534351455,0.3358811921005894
115.0,0.01,200.0,2.0,5.2622292041778564,0.0030028820037841797,18.20220539912137,331.3202813918032,0.3982885322375284
116.0,0.01,200.0,3.0,7.683729267120361,0.005007171630859375,17.698019418980333,313.219891354605,0.4311608474556617
117.0,0.01,200.0,4.0,9.931864023208618,0.006805896759033203,17.343831933740468,300.8085061458356,0.45372339586980415
118.0,0.01,200.0,5.0,12.066289949417115,0.008406829833984376,17.064151038677927,291.18525067081293,0.4712363519433745
119.0,0.01,200.0,10.0,20.739635848999022,0.02039809226989746,16.686984171301184,278.4554407332563,0.494351913252593
120.0,0.005,1.0,1.0,0.016214752197265626,0.00040035247802734376,23.437652796489438,549.3235686087892,0.002606972720092271
121.0,0.005,1.0,2.0,0.027753210067749022,0.0007988929748535157,23.432050057786398,549.0609699106076,0.0030830991626870754
122.0,0.005,1.0,3.0,0.03983597755432129,0.0004004955291748047,23.427567597974488,548.850923557664,0.0034643542625498736
123.0,0.005,1.0,4.0,0.05079693794250488,0.00040035247802734376,23.424514128478048,548.7078621552677,0.003724321556499821
124.0,0.005,1.0,5.0,0.06103205680847168,0.000600433349609375,23.42195173171778,548.5878229229176,0.003942660683943333
