WOODLAND_S,WOODLAND_T,HECTARES,SHAPE_LENG,SHAPE_AREA,IFT,IOA,SHAPE_AR_1,SHAPE_LEN
NFI Base Map,Non Woodland,4.80373808970,1534.94369815000,48037.38089700000,Interpreted Open Area,Other vegetation,0.00000000000,0.00000000000
NFI Base Map,Non Woodland,0.62735915365,678.55609902100,6273.59153650000,Interpreted Open Area,Forest Road or track,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.13411817220,813.03990645600,11341.18172200000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,3.12338450325,1821.74854606000,31233.84503250000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,3.90182446860,1128.82321111000,39018.24468600000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.66594690860,855.89278330700,16659.46908600000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.78741693960,413.35358950600,7874.16939600000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.62940112200,494.82127501400,6294.01122000000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,3.81485776605,1808.29743937000,38148.57766050000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.85884409750,466.09984950700,8588.44097500000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.40212391095,703.77335197800,14021.23910950000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,2.47778951810,1101.18411790000,24777.89518100000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.99598098225,663.41266601200,9959.80982250000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.42616452120,583.35760984500,14261.64521200000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.79526788200,442.23596360200,7952.67882000000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.87162531995,772.80446643800,8716.25319950000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,2.24679418055,1055.17414271000,22467.94180550000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.05451300510,691.98133213500,10545.13005100000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.03476647720,411.99574169700,10347.66477200000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Non Woodland,3.89867957575,778.09053133400,38986.79575750000,Interpreted Open Area,Agricultural land,0.00000000000,0.00000000000
NFI Base Map,Non Woodland,8.39771551125,1316.46918155000,83977.15511250000,Interpreted Open Area,Agricultural land,0.00000000000,0.00000000000
NFI Base Map,Non Woodland,3.60415863445,1120.46343016000,36041.58634450000,Interpreted Open Area,Agricultural land,0.00000000000,0.00000000000
NFI Base Map,Woodland,2.15242938980,1364.48457559000,21524.29389800000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,10.05594238000,2369.65802324000,100559.42380000000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,16.67454428710,5271.28170704000,166745.44287100001,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.82443852105,508.55481852900,8244.38521050000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.51515515305,514.03864447500,5151.55153050000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.10377431300,608.55153301500,11037.74313000000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.69225523395,594.30880201100,6922.55233950000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,26.60172625590,9539.97011297000,266017.26255900000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.52006254560,580.83352325300,15200.62545600000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.64969355785,350.05490541400,6496.93557850000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.99826125775,1094.40270123000,19982.61257750000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.48186014090,876.34261196200,14818.60140900000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,4.22185129710,2448.74239288000,42218.51297100000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.79587385160,942.35973734200,17958.73851600000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.67913844520,378.43268189400,6791.38445200000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.54930388890,499.12276716300,5493.03888900000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.64784799975,557.52067819300,6478.47999750000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.58560454685,367.24643737400,5856.04546850000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.68551908480,440.39608100800,6855.19084800000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,20.56985269040,5714.47235377000,205698.52690400000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.14185443150,550.23607187500,11418.54431500000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.77692254380,444.50658127500,7769.22543800000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.99316482425,525.67380868200,9931.64824250000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.56542360390,445.05638022600,5654.23603899000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.85269846075,584.85628392800,8526.98460750000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.68294997400,497.67415916900,6829.49974000000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.91079039435,1063.82037371000,19107.90394350000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.58351076500,451.54499512900,5835.10765000000,Young Trees,,0.00000000000,0.00000000000
NFI Base Map,Woodland,2.08227256670,1029.72016270000,20822.72566700000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.79037671040,719.12537607600,7903.76710400000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.56405952950,390.37682364500,5640.59529500000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.54740609210,1192.68728675000,15474.06092100000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.62494975340,450.46182093300,6249.49753400000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.89204837145,384.55134250900,8920.48371450000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.86224886100,484.00708076900,8622.48861000000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,3.24939412200,1355.65607750000,32493.94122000000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.82312431415,810.60653304200,18231.24314150000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.57056030380,349.53245044500,5705.60303800000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,2.48620044495,1194.96750713000,24862.00444950000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.76994301130,580.01057105000,17699.43011300000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,5.70256274145,2001.20665238000,57025.62741450000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.51421314310,331.83677099600,5142.13143100000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.72853648045,348.07874523200,7285.36480450000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.08632522370,574.47847266100,10863.25223700000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.63479549750,624.70026945000,16347.95497500000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.51610330120,314.79876143300,5161.03301200000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.80509008500,407.67156163800,8050.90085000000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.14776990360,578.61308006400,11477.69903600000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.65989004210,422.30243763800,6598.90042100000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,3.21485970535,1369.58370419000,32148.59705350000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.47891615285,755.32965315400,14789.16152850000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.94106056040,442.26048565300,9410.60560400000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.90252892230,525.97471991500,9025.28922300000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,2.77338162495,982.23675864600,27733.81624950000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.70562727415,609.70422279500,7056.27274150000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.51187822535,423.44186329200,5118.78225350000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.55316724380,394.46576506000,5531.67243800000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.83946281430,1076.70266639000,18394.62814300000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.56860202395,357.02138078300,5686.02023950000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.56881162610,478.18012723500,5688.11626100000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.08903054065,819.24366401300,10890.30540650000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.11240213170,846.21360002900,11124.02131700000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.52452343290,378.53069156500,5245.23432900000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.29874639000,649.50749658600,12987.46390000000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.63469980250,339.96615335400,6346.99802500000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.13283909480,740.47255949400,11328.39094800000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,2.51770600560,972.14576547400,25177.06005600000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.63901451360,391.46652764500,6390.14513600000,Young Trees,,0.00000000000,0.00000000000
NFI Base Map,Woodland,4.86420512220,2473.36645153000,48642.05122200000,Young Trees,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.69216450785,447.94316954600,6921.64507850000,Young Trees,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.51089876580,500.84118439700,5108.98765800000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.49887457705,903.40392414600,14988.74577050000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,2.01429197620,840.49477298400,20142.91976200000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,2.88272287075,1199.99078315000,28827.22870750000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.50130763300,361.87816602500,5013.07633000000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,3.57054777610,1558.72661935000,35705.47776100000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.53483795315,413.53425643800,5348.37953150000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,2.98463745000,1094.90275488000,29846.37450000000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,7.36054517325,2876.80646727000,73605.45173250002,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.21739797415,591.24079377100,12173.97974150000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.44701479300,557.99107637600,14470.14793000000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,2.75660524850,1091.99323280000,27566.05248500000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.87130086325,624.64628739800,8713.00863250000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,2.76857890970,1271.23262170000,27685.78909700000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.08443589005,489.50448358600,10844.35890050000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.63410190110,322.28405779100,6341.01901100000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.09759268270,511.37759114200,10975.92682700000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,2.14685944680,1041.67667553000,21468.59446800000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,3.31265477805,1135.22821258000,33126.54778050000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.90543877735,620.32167742000,9054.38777350000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.21169768375,551.85479479200,12116.97683750000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.59188127315,512.97820247600,5918.81273151000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,2.08156333635,833.65115893100,20815.63336350000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,6.89013797160,2104.10220988000,68901.37971600000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,2.55701400965,807.38802630800,25570.14009650000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.50732514565,826.36782930300,15073.25145650000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.54797751745,305.19861883100,5479.77517450000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.90779286845,531.80597210500,9077.92868450000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.03714609050,539.13962297700,10371.46090500000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.78069952020,913.59862039400,17806.99520200000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.56857568315,424.66174207500,5685.75683150000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.29523280800,515.65729518500,12952.32808000000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.74263311255,537.39941065400,7426.33112550000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.64116953055,424.27851677200,6411.69530550000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.54969216550,332.12390730700,5496.92165500000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.50041461050,331.34034235000,5004.14610500000,Young Trees,,0.00000000000,0.00000000000
NFI Base Map,Woodland,8.28699471220,1801.01597135000,82869.94712200000,Young Trees,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.95404781700,606.69838245400,19540.47817000000,Young Trees,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.67826274400,366.71951270300,6782.62744000000,Young Trees,,0.00000000000,0.00000000000
NFI Base Map,Woodland,49.54780846790,5916.04498110000,495478.08467900002,Young Trees,,0.00000000000,0.00000000000
NFI Base Map,Woodland,8.57106051160,1992.75852436000,85710.60511600002,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.51450168400,289.75866109300,5145.01684000000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.49712525055,383.87720503800,4971.25250550000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.75645271945,423.89194650700,7564.52719450000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.85161407755,411.24586931100,8516.14077550000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.79830581750,448.25202736100,7983.05817500000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,2.04841636525,694.59360120300,20484.16365250000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,4.74654037735,1482.95583385000,47465.40377350000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.50308364870,295.15837873900,5030.83648700000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.99913060090,1108.55644586000,19991.30600900000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.58909413300,316.95580738400,5890.94133000000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.53647379020,387.82027458000,5364.73790200000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,6.00941746075,2890.55411153000,60094.17460750000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.72249541940,554.97036569800,7224.95419400000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.80064249250,439.26258142700,8006.42492500000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,2.07055300075,601.54631032900,20705.53000750000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.55245447775,365.96622030800,5524.54477750000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.11961327585,525.35124677500,11196.13275850000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,3.38346895130,1743.10937104000,33834.68951300000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.17013813045,860.24157172000,11701.38130450000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.27794818550,970.09175343600,12779.48185500000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.67600938600,536.84237767700,6760.09386000000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.45372504995,657.04418021000,14537.25049950000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.89612202015,831.21868126600,18961.22020150000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.57346818605,1010.29572467000,15734.68186050000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.65565360545,458.00650767900,6556.53605450000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,2.26452288020,1021.51678149000,22645.22880200000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.52583878445,411.62181714200,5258.38784450000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.03778956120,733.51917037200,10377.89561200000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.50528503670,413.49507121400,5052.85036700000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.66158899090,349.38355220600,6615.88990900000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.87999514900,442.44944128900,8799.95149000000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.67122144600,412.36354455500,6712.21446000000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.59673549360,382.66844355200,5967.35493600000,Young Trees,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.65681888850,513.21749755400,6568.18888500000,Young Trees,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.59570650640,399.01846044900,5957.06506400000,Young Trees,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.96611027525,451.75750565200,9661.10275250000,Young Trees,,0.00000000000,0.00000000000
NFI Base Map,Woodland,4.22679028300,834.41572105100,42267.90283000000,Young Trees,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.55050496710,465.61793297500,5505.04967100000,Young Trees,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.17994757935,531.43942897300,11799.47579350000,Young Trees,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.21214607860,548.44199772100,12121.46078600000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.07025584690,687.93147438900,10702.55846900000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,3.19368255905,1431.53794136000,31936.82559050000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.15153045570,536.18142284600,11515.30455700000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.57461281225,381.76310490900,5746.12812250000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.50936423775,306.86562705200,5093.64237750000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,2.09146337325,867.70995099700,20914.63373250000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.65463129450,380.91867132200,6546.31294500000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.01876379170,558.01465321300,10187.63791700000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.05073749265,500.91816898500,10507.37492650000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.65037119780,1014.42891896000,16503.71197800000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.75463176030,827.59822256900,17546.31760300000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,2.14235573510,940.52731408300,21423.55735100000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.59365190365,413.77691435900,5936.51903650000,Mixed - predominantly Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.56625798390,333.40686382800,5662.57983900000,Mixed - predominantly Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.70569867040,517.83117495900,7056.98670400000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.90979317620,1309.07388269000,19097.93176200000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.45908752930,790.18611994600,14590.87529300000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.50648717925,418.02363179800,5064.87179250000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.88322640815,472.46511392000,8832.26408150000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.57342737185,321.03705320700,5734.27371850000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.72020755005,760.56313141400,17202.07550050000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.90206527020,631.68608207400,9020.65270200000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.69886728235,483.68383298100,6988.67282350000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.53910012875,377.67691441800,5391.00128750000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.75447769925,540.47919840800,7544.77699250000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,4.67894626455,2055.25123508000,46789.46264550000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.76180050490,445.26572854600,7618.00504900000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,2.50443479890,1372.52839129000,25044.34798900000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.61230062550,819.26171399600,16123.00625500000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.52698295050,327.42749094000,5269.82950500000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.62115637925,430.36603132900,6211.56379250000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,11.01090199390,3047.13310022000,110109.01993900001,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.82507453600,452.52990613900,8250.74536000000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.70485856640,435.06607868800,7048.58566400000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,3.30146835130,1542.45679592000,33014.68351300001,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.73607999340,753.11449722600,17360.79993400000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,2.31572198465,1049.53762478000,23157.21984650000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,2.99760484740,1218.39180140000,29976.04847400000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.66932756860,378.79165636900,6693.27568600000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.92187671110,590.59724948600,9218.76711100000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.82872519045,608.64796448800,8287.25190450000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.92059519715,530.61838410700,9205.95197150000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.40830641150,904.83170296900,14083.06411500000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.57074162870,421.37946347200,5707.41628700000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,4.02048270655,1702.91835116000,40204.82706550000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.71279037100,498.44638712100,7127.90371000000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,13.89812794820,4116.00305201000,138981.27948200001,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,2.27956418630,1236.59797989000,22795.64186300000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.30713309115,578.94741576400,13071.33091150000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,21.39997936650,5621.98053489000,213999.79366500000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.92098733180,715.19200033900,9209.87331800000,Mixed - predominantly Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.60988908170,416.99266510600,6098.89081700000,Mixed - predominantly Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.48412781745,992.36789520900,14841.27817450000,Mixed - predominantly Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.77309301275,365.19392717100,7730.93012750000,Mixed - predominantly Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.57845718440,596.86369124500,5784.57184400000,Mixed - predominantly Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,9.81703498230,1691.22019358000,98170.34982300000,Mixed - predominantly Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.09607708870,870.51225328500,10960.77088700000,Mixed - predominantly Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,3.65497784450,1230.64241148000,36549.77844500001,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.51495945840,750.49512446600,15149.59458400000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,2.13022729620,887.62114235700,21302.27296200000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.51851554540,355.98760734600,5185.15545400000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,5.69594805920,1737.70645558000,56959.48059200000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.47224745105,768.78875494500,14722.47451050000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.19495208075,674.08563684000,11949.52080750000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.70831845790,390.60807452600,7083.18457900000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,0.58978582330,473.00097499900,5897.85823300000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.29171486350,536.16033671500,12917.14863500000,Broadleaved,,0.00000000000,0.00000000000
NFI Base Map,Woodland,1.00188318150,666.75663219100,10018.83181500000,Broadleaved,,0.00000000000,0.00000000000
