fid,id,left,top,right,bottom,OC,BAND_11,BAND_12,BAND_2,BAND_3,BAND_4,BAND_5,BAND_6,BAND_7,BAND_8,BAND_8A,DEM_ELEV,DEM_CS,DEM_LSF,DEM_SLOPE,DEM_TWI
"3143","3143",13.77,46.4,13.79,46.42,317.296112060547,0.145217955112457,0.0983977615833282,0.0927950069308281,0.0788239389657974,0.0637847110629082,0.087249219417572,0.128503486514091,0.13911497592926,0.126479610800743,0.149022743105888,1947.15161132813,1.57076835632324,36.981761932373,89.9987869262695,0
"3144","3144",13.77,46.38,13.79,46.4,345.530944824219,0.0195275694131851,0.00786507315933704,0.0660930946469307,0.0419178530573845,0.0245496612042189,0.0255150999873877,0.048198077827692,0.0581386797130108,0.0553539991378784,0.0628122091293335,949.472412109375,1.57078957557678,36.9519653320313,89.9996871948242,0
"3145","3145",13.77,46.36,13.79,46.38,371.934417724609,0.18153640627861,0.0847145095467567,0.0800446197390556,0.0814222171902657,0.0492046251893044,0.100784577429295,0.27788233757019,0.343315273523331,0.342071115970612,0.378823131322861,1732.02111816406,1.57076752185822,36.9939422607422,89.9984283447266,0
"3146","3146",13.77,46.34,13.79,46.36,395.5947265625,0.333753049373627,0.219204887747765,0.114672988653183,0.119206681847572,0.098294772207737,0.165597215294838,0.282081723213196,0.327525496482849,0.395300507545471,0.376889318227768,2021.78173828125,1.57077789306641,36.9985389709473,89.9982528686523,0
"3147","3147",13.77,46.32,13.79,46.34,415.599975585938,0.147586584091187,0.0750212743878365,0.0743116065859795,0.068095475435257,0.0433761849999428,0.083037756383419,0.194500982761383,0.2309590280056,0.229774758219719,0.25774735212326,1633.30603027344,1.57073938846588,37.0517692565918,89.9966201782227,0
"3148","3148",13.77,46.3,13.79,46.32,431.050445556641,0.150375962257385,0.0805254280567169,0.0800447463989258,0.0700445473194122,0.0479781255125999,0.0807487219572067,0.185421124100685,0.226992815732956,0.216509312391281,0.252522438764572,1650.27856445313,1.57062137126923,37.2045516967773,89.9928588867188,0
"3149","3149",13.77,46.28,13.79,46.3,433.022155761719,0.109485045075417,0.0512826666235924,0.070632167160511,0.0594082586467266,0.0377054288983345,0.0636634528636932,0.163719087839127,0.195797979831696,0.201364725828171,0.219880849123001,1542.30749511719,1.57072806358337,37.0307083129883,89.9975128173828,0
"3150","3150",13.77,46.26,13.79,46.28,410.036651611328,0.436758697032928,0.298979192972183,0.226622089743614,0.238710209727287,0.257003605365753,0.257604271173477,0.342202842235565,0.387016713619232,0.433757394552231,0.437792152166367,1951.83544921875,1.57076668739319,37.0069236755371,89.9980316162109,0
"3151","3151",13.77,46.24,13.79,46.26,353.024291992188,0.218256384134293,0.0846592336893082,0.0751669853925705,0.0702246651053429,0.0391772538423538,0.0848280340433121,0.336816370487213,0.458779186010361,0.46862804889679,0.50150203704834,1296.15551757813,1.57077622413635,36.9703903198242,89.9991226196289,0
"3152","3152",13.77,46.22,13.79,46.24,278.848846435547,0.224202930927277,0.0903488323092461,0.078786239027977,0.0731104612350464,0.0395334288477898,0.0917749106884003,0.325816869735718,0.431126296520233,0.404253840446472,0.475569367408752,488.504364013672,1.57077550888062,36.9771614074707,89.9989166259766,0
"3153","3153",13.77,46.2,13.79,46.22,199.192611694336,0.123879440128803,0.0484014190733433,0.0708624273538589,0.0586525164544582,0.0317489579319954,0.0607504919171333,0.201561078429222,0.258513420820236,0.264996886253357,0.280514538288116,1042.4287109375,1.57077538967133,36.9676818847656,89.9991836547852,0
"3154","3154",13.77,46.18,13.79,46.2,125.481521606445,0.179151803255081,0.0865818038582802,0.0820281505584717,0.0706430450081825,0.0507171303033829,0.0840674117207527,0.209334567189217,0.265495538711548,0.256385922431946,0.28753787279129,637.370300292969,1.57077383995056,36.9906959533691,89.9984817504883,0
"3155","3155",13.77,46.16,13.79,46.18,69.7047500610352,0.18543016910553,0.0723781436681747,0.0780335515737534,0.0668971389532089,0.0386238135397434,0.0783985033631325,0.272669732570648,0.364467978477478,0.365272164344788,0.405249387025833,588.13427734375,1.57074165344238,36.9952926635742,89.9986267089844,0
"3156","3156",13.77,46.14,13.79,46.16,44.2513542175293,0.19598588347435,0.08181531727314,0.0891892239451408,0.09230787307024,0.0489296764135361,0.113920301198959,0.338459581136703,0.416034460067749,0.41544309258461,0.453725934028625,205.260986328125,1.57077038288116,36.9947509765625,89.9985580444336,0
"3157","3157",13.77,46.12,13.79,46.14,43.2865219116211,0.154592737555504,0.0566656924784184,0.0747867450118065,0.066908597946167,0.0353445000946522,0.0761909782886505,0.302986294031143,0.407842874526978,0.394208908081055,0.442273020744324,816.937255859375,1.57076001167297,36.9825744628906,89.9988098144531,0
"3158","3158",13.77,46.1,13.79,46.12,43.3054237365723,0.194865047931671,0.0887668579816818,0.0779354423284531,0.0727862194180489,0.0482819527387619,0.0952899530529976,0.230586111545563,0.281304210424423,0.283064037561417,0.318694591522217,1009.88482666016,1.57069087028503,37.0574378967285,89.9966659545898,0
"3159","3159",13.77,46.08,13.79,46.1,43.7774887084961,0.148020252585411,0.0638953745365143,0.073930062353611,0.0628277882933617,0.036850169301033,0.0693836212158203,0.203898772597313,0.260012120008469,0.256083548069,0.281874299049377,966.543518066406,1.57074368000031,37.0506896972656,89.9965057373047,0
"3160","3160",13.77,46.06,13.79,46.08,44.6896095275879,0.180054992437363,0.0752110034227371,0.0746912360191345,0.0673040226101875,0.038167804479599,0.0830339342355728,0.276654899120331,0.358919382095337,0.302531152963638,0.384861171245575,961.3828125,1.57059383392334,37.1274833679199,89.994758605957,0
"3161","3161",13.77,46.04,13.79,46.06,46.0355567932129,0.144257202744484,0.0589126981794834,0.0726128667593002,0.0600440204143524,0.0353011786937714,0.0685603097081184,0.229544803500175,0.28807657957077,0.257998883724213,0.323631823062897,886.934387207031,1.57074451446533,37.0028686523438,89.9983673095703,0
"3162","3162",13.77,46.02,13.79,46.04,47.4272003173828,0.150346085429192,0.059261430054903,0.0753987282514572,0.0623708330094814,0.0361463762819767,0.0697221383452415,0.244762033224106,0.31902289390564,0.316375643014908,0.352481633424759,567.391418457031,1.57076942920685,36.9812202453613,89.9988327026367,0
"3163","3163",13.77,46,13.79,46.02,47.0401191711426,0.127064719796181,0.0512341521680355,0.0740660354495049,0.0636187493801117,0.0364366881549358,0.0746496617794037,0.224356755614281,0.317245870828629,0.288100808858871,0.31847071647644,872.885803222656,1.57065010070801,37.1841697692871,89.9940032958984,0
"3164","3164",13.77,45.98,13.79,46,43.4143104553223,0.168192207813263,0.0636133402585983,0.0726584270596504,0.060887772589922,0.0334923043847084,0.0689026117324829,0.269256085157394,0.356182545423508,0.355538964271545,0.407070159912109,870.353454589844,1.57072639465332,37.1463050842285,89.9941101074219,0
"3165","3165",13.77,45.96,13.79,45.98,37.8966789245605,0.151461467146873,0.0589136593043804,0.0732936561107635,0.0632089674472809,0.0347610488533974,0.0698428675532341,0.248436212539673,0.329574704170227,0.332912772893906,0.358118385076523,906.869812011719,1.57072746753693,37.1255989074707,89.9946594238281,0
"3166","3166",13.77,45.94,13.79,45.96,35.6263236999512,0.174345478415489,0.0708275213837624,0.0808289870619774,0.0703368708491325,0.0430525355041027,0.0825601443648338,0.281082272529602,0.354582130908966,0.304202735424042,0.399409353733063,543.116149902344,1.57075107097626,36.9812202453613,89.9988861083984,0
"3167","3167",13.77,45.92,13.79,45.94,35.3519477844238,0.166785329580307,0.066547691822052,0.0823654904961586,0.0750988200306892,0.0424559786915779,0.0792190805077553,0.265011191368103,0.339838981628418,0.329717576503754,0.376282423734665,200.793548583984,1.57075011730194,37.0215225219727,89.9977722167969,0
"3168","3168",13.77,45.9,13.79,45.92,35.5449562072754,0.172645404934883,0.0823883861303329,0.0947441086173058,0.0873480960726738,0.0588462874293327,0.0902471244335175,0.265120804309845,0.328253000974655,0.317508518695831,0.373408734798431,110.558227539063,1.57067537307739,37.1702117919922,89.9942169189453,0
"3169","3169",13.77,45.88,13.79,45.9,36.0077667236328,0.255284160375595,0.13102599978447,0.104559779167175,0.103081524372101,0.100071288645267,0.119882568717003,0.26403596997261,0.321443259716034,0.296469271183014,0.358819842338562,213.183929443359,1.57067465782166,37.115104675293,89.99609375,0
"3170","3170",13.77,45.86,13.79,45.88,36.6965866088867,0.16871289908886,0.0615944974124432,0.0820214673876762,0.0697418451309204,0.0396052524447441,0.0737241879105568,0.278477311134338,0.366089850664139,0.355497807264328,0.406194567680359,228.535614013672,1.57074725627899,36.9993515014648,89.9983673095703,0
"3171","3171",13.77,45.84,13.79,45.86,37.5786819458008,0.213373884558678,0.0861316248774529,0.0839326083660126,0.0761481896042824,0.0489001795649529,0.0840488150715828,0.295261830091476,0.394535005092621,0.391096532344818,0.437112003564835,279.381866455078,1.57075476646423,37.0900611877441,89.9962997436523,0
"3172","3172",13.77,45.82,13.79,45.84,38.4635200500488,0.213482439517975,0.098591722548008,0.0954211056232452,0.0945626795291901,0.0681704729795456,0.103744678199291,0.27668496966362,0.351295351982117,0.314489781856537,0.38668093085289,270.769836425781,1.57053017616272,37.3136558532715,89.9884948730469,0
"3173","3173",13.77,45.8,13.79,45.82,39.1848030090332,0.202306136488914,0.0833000764250755,0.0874860510230064,0.0830650329589844,0.0540790744125843,0.0983083993196487,0.289762735366821,0.349837720394135,0.324060499668121,0.388896048069,244.461395263672,1.57052958011627,37.1414642333984,89.9947814941406,0
"3174","3174",13.77,45.78,13.79,45.8,40.195068359375,0.212660059332848,0.0938528776168823,0.0869148597121239,0.082210510969162,0.054611049592495,0.102766446769238,0.243930608034134,0.297426879405975,0.292726814746857,0.332716077566147,276.500823974609,1.56976628303528,39.0577507019043,89.9461059570313,0
"3175","3175",13.77,45.76,13.79,45.78,41.5053443908691,0.159361079335213,0.0605746880173683,0.0800755396485329,0.0678166672587395,0.039771743118763,0.0713516250252724,0.241337850689888,0.319363504648209,0.313699007034302,0.35024818778038,260.291259765625,1.57059812545776,37.1159133911133,89.99560546875,0
"3190","3190",13.79,46.94,13.81,46.96,51.0775756835938,0.201295807957649,0.142065078020096,0.0943870171904564,0.0910568833351135,0.0787431001663208,0.1141087859869,0.186946049332619,0.209848418831825,0.206251502037048,0.228681012988091,2114.37744140625,1.5707585811615,36.9874458312988,89.9986190795898,0
"3191","3191",13.79,46.92,13.81,46.94,50.8057441711426,0.0989238768815994,0.0475104413926601,0.0692625492811203,0.0645858719944954,0.0376923456788063,0.0730590596795082,0.192118734121323,0.225954622030258,0.22757488489151,0.262062847614288,1749.99401855469,1.5707676410675,37.0577049255371,89.9966354370117,0
"3192","3192",13.79,46.9,13.81,46.92,50.5297164916992,0.211734682321548,0.0988095700740814,0.0818678736686707,0.0958332121372223,0.0559341795742512,0.12827031314373,0.325332671403885,0.398914307355881,0.438272178173065,0.445395708084106,1823.56689453125,1.57077074050903,37.0304374694824,89.9978103637695,0
"3193","3193",13.79,46.88,13.81,46.9,50.2497062683105,0.246789693832397,0.146024614572525,0.0984517931938171,0.104520104825497,0.0866512581706047,0.138664126396179,0.284391194581985,0.329364478588104,0.326536893844604,0.362604171037674,2278.79345703125,1.57069313526154,37.1500663757324,89.993537902832,0
"3194","3194",13.79,46.86,13.81,46.88,49.9659156799316,0.197345182299614,0.106943227350712,0.0846142917871475,0.0900870189070702,0.0638101026415825,0.114930756390095,0.251348704099655,0.302365809679031,0.351284563541412,0.321866273880005,1654.50866699219,1.57076799869537,37.0201721191406,89.9975433349609,0
"3195","3195",13.79,46.84,13.81,46.86,49.6785545349121,0.119058310985565,0.0552582815289497,0.0695571005344391,0.0652829483151436,0.0363790690898895,0.0695444792509079,0.202886939048767,0.247577100992203,0.23793263733387,0.26298913359642,1872.27014160156,1.57076418399811,36.9820327758789,89.998893737793,0
"3196","3196",13.79,46.82,13.81,46.84,49.3878288269043,0.214204415678978,0.0967594906687737,0.0807678997516632,0.0924581661820412,0.0499861463904381,0.117996364831924,0.348863244056702,0.422988325357437,0.412953019142151,0.456326305866241,1311.14294433594,1.57076942920685,36.9980010986328,89.9984588623047,0
"3197","3197",13.79,46.8,13.81,46.82,49.0939407348633,0.0801581516861916,0.0368222035467625,0.0752134695649147,0.0669116303324699,0.0406205654144287,0.0686491653323174,0.193616524338722,0.235824465751648,0.234160155057907,0.256663382053375,1362.15026855469,1.57076454162598,37.0174674987793,89.9977722167969,0
"3198","3198",13.79,46.78,13.81,46.8,45.6957015991211,0.17242719233036,0.0835333466529846,0.0807290747761726,0.0825401172041893,0.0526445955038071,0.104119881987572,0.245278745889664,0.297922164201736,0.310430318117142,0.337020605802536,1520.14819335938,1.57076179981232,36.9920463562012,89.9986419677734,0
"3199","3199",13.79,46.76,13.81,46.78,39.6157035827637,0.113053046166897,0.0556964054703712,0.0723197907209396,0.0683115571737289,0.041752252727747,0.0707449689507484,0.176199674606323,0.212976694107056,0.21955905854702,0.224958121776581,1663.68542480469,1.57077217102051,36.9706611633301,89.9991912841797,0
"3200","3200",13.79,46.74,13.81,46.76,38.5744323730469,0.173681125044823,0.0714655220508575,0.0806250274181366,0.0820826515555382,0.0452132299542427,0.0891012921929359,0.31685745716095,0.40086841583252,0.381671488285065,0.430447369813919,1036.15466308594,1.57077085971832,36.9955635070801,89.9986114501953,0
"3201","3201",13.79,46.72,13.81,46.74,38.7565383911133,0.0373382233083248,0.0142269395291805,0.0680508688092232,0.048704020678997,0.0276429988443851,0.037249930202961,0.0880694463849068,0.10836411267519,0.0914879664778709,0.114480726420879,828.967529296875,1.57075905799866,36.9682235717773,89.999267578125,0
