fid,OBJECTID_1,OBJECTID,CATEGORY,IFT_IOA,COUNTRY,Shape_Leng,Area_ha,Shape__Are,Shape__Len,x_coord,y_coord,satellite1,satellite2
"11126","161841","516955",Woodland,Mixed mainly broadleaved,Scotland,694.056271304,2.62188902635,26218.8902893066,694.05627130637,309739.892768,676183.526962,0.0684280321002007,-0.0120286894962192
"11127","161842","516956",Woodland,Mixed mainly broadleaved,Scotland,407.419138223,0.82275991815,8227.59913635254,407.41913822265,311312.025693,676266.520104,0.062775693833828,-0.00460434705018997
"11128","161845","516959",Woodland,Mixed mainly broadleaved,Scotland,445.637943899,0.7983837743,7983.83773803711,445.637943898475,311961.555471,676352.459823,0.141510471701622,0.0599451698362827
"11129","161847","516961",Woodland,Mixed mainly broadleaved,Scotland,439.254567404,0.90107566285,9010.75663757324,439.254567404198,273583.639826,676421.776991,0.28408008813858,0.0473742857575417
"11130","161848","516962",Woodland,Mixed mainly broadleaved,Scotland,361.807342802,0.81219862,8121.98617553711,361.807342802087,260627.195952,676447.814722,0.165692612528801,-0.00984049215912819
"11131","161849","516963",Woodland,Mixed mainly broadleaved,Scotland,774.981564407,1.4907321644,14907.3216400146,774.981564402309,275816.446252,676396.462283,0.20155967772007,-0.00885303225368261
"11132","161851","516965",Woodland,Mixed mainly broadleaved,Scotland,1170.56166744,2.1190336297,21190.3363342285,1170.56166743965,311336.406627,676451.517624,0.156469851732254,0.0764620080590248
"11133","161854","516968",Woodland,Mixed mainly broadleaved,Scotland,603.366965043,1.10533955365,11053.3954467773,603.366965043607,272809.580598,676538.194078,0.0980044826865196,0.100865446031094
"11134","161858","516972",Woodland,Mixed mainly broadleaved,Scotland,986.640556532,2.2081431622,22081.4314727783,986.640556528104,306690.475298,676564.013762,0.43417689204216,0.196239590644836
"11135","161859","516973",Woodland,Mixed mainly broadleaved,Scotland,395.116166248,1.1455028871,11455.0288543701,395.116166247302,312450.071802,676589.171695,0.00618651183322072,0.0886492878198624
"11136","161860","516974",Woodland,Mixed mainly broadleaved,Scotland,327.427199319,0.51374656555,5137.46569824219,327.427199317697,317369.497418,676624.34132,0.0561100803315639,0.0653047412633896
"11137","161863","516977",Woodland,Mixed mainly broadleaved,Scotland,574.718131187,0.82784358895,8278.43571472168,574.718131186762,278204.084674,676637.249767,0.0611781440675259,0.00755557231605053
"11138","161865","516979",Woodland,Mixed mainly broadleaved,Scotland,506.082640613,1.16264967905,11626.4967803955,506.082640613855,257577.157387,676652.295728,0.374234169721603,0.0480234399437904
"11139","161867","516981",Woodland,Mixed mainly broadleaved,Scotland,1065.80356563,2.8830106188,28830.1061553955,1065.80356563403,317736.097126,676574.869884,0.0921705141663551,0.00836876500397921
"11140","161870","516984",Woodland,Mixed mainly broadleaved,Scotland,749.331733809,1.9479479624,19479.4796295166,749.331733810123,320967.890478,676724.921828,0.128093659877777,0.0305195953696966
"11141","161871","516985",Woodland,Mixed mainly broadleaved,Scotland,313.156455566,0.5099949373,5099.94943237305,313.156455564616,308943.909095,676817.41116,0.283164143562317,0.00690658297389746
"11142","161873","516987",Woodland,Mixed mainly broadleaved,Scotland,540.949096725,1.337288545,13372.8854217529,540.949096720567,306766.09548,676804.127154,0.0833762958645821,-0.042464517056942
"11143","161874","516988",Woodland,Mixed mainly broadleaved,Scotland,333.727098226,0.520569735,5205.69737243652,333.727098225403,310569.508893,676852.902923,0.0332002192735672,0.0677305236458778
"11144","161875","516989",Woodland,Mixed mainly broadleaved,Scotland,739.993869514,1.39839721665,13983.9722137451,739.993869515774,278819.847813,676844.728519,0.0581493601202965,0.0475492514669895
"11145","161876","516990",Woodland,Mixed mainly broadleaved,Scotland,342.10473755,0.59106642385,5910.6641998291,342.104737548296,311479.848004,676877.383086,0.157687574625015,0.073234923183918
"11146","161878","516992",Woodland,Mixed mainly broadleaved,Scotland,430.574643943,0.7777861752,7777.86175537109,430.574643945018,253112.523394,676909.811152,0.129691645503044,-0.00981528870761395
"11147","161879","516993",Woodland,Mixed mainly broadleaved,Scotland,695.310023337,0.79306442435,7930.6442565918,695.310023338953,309173.136212,676878.769853,0.0382859595119953,0.0512381009757519
"11148","161880","516994",Woodland,Mixed mainly broadleaved,Scotland,744.205589051,1.29320472885,12932.0472717285,744.205589051018,257478.703104,676888.104589,0.340182781219482,-0.00583959184587002
"11149","161881","516995",Woodland,Mixed mainly broadleaved,Scotland,348.558665939,0.5761114568,5761.11454772949,348.55866593977,319096.612773,676973.454145,0.109213747084141,-0.0477334931492805
"11150","161882","516996",Woodland,Mixed mainly broadleaved,Scotland,355.772413614,0.6162063038,6162.06303405762,355.772413615617,263364.442152,677002.258085,0.499208927154541,0.0779869928956032
"11151","161883","516997",Woodland,Mixed mainly broadleaved,Scotland,328.91284593,0.5500476722,5500.47665405273,328.912845931889,273748.683153,677049.963483,0.0622454211115837,0.0824530050158501
"11152","161884","516998",Woodland,Mixed mainly broadleaved,Scotland,1061.91093969,3.71936661485,37193.6663360596,1061.91093969227,316350.178059,677008.99879,0.432337909936905,0.127472966909409
"11153","161887","517001",Woodland,Mixed mainly broadleaved,Scotland,571.091486463,0.80511636805,8051.16358947754,571.091486463454,266027.464748,677096.850501,0.133217617869377,0.00737043377012014
"11154","161888","517002",Woodland,Mixed mainly broadleaved,Scotland,490.546295535,0.6922270519,6922.27049255371,490.546295537638,315615.465474,677162.368645,0.255386084318161,-0.0184673424810171
"11155","161889","517003",Woodland,Mixed mainly broadleaved,Scotland,309.892217302,0.56042856285,5604.28562927246,309.89221730185,313194.891937,677170.490572,-0.029855927452445,0.069667249917984
"11156","161891","517005",Woodland,Mixed mainly broadleaved,Scotland,928.081687171,3.4800267778,34800.2678222656,928.081687171106,264348.668969,677113.101185,0.423959761857986,0.155812218785286
"11157","161892","517006",Woodland,Mixed mainly broadleaved,Scotland,666.362559756,2.5781572612,25781.5726318359,666.362559756556,310189.217793,677201.775346,0.576650381088257,0.0787511542439461
"11158","161893","517007",Woodland,Mixed mainly broadleaved,Scotland,800.19783546,2.2864891941,22864.8919677734,800.197835459853,317857.963087,677232.180169,0.068698339164257,0.149207025766373
"11159","161894","517008",Woodland,Mixed mainly broadleaved,Scotland,339.032507409,0.65713169085,6571.31694030762,339.032507407762,264138.219032,677271.449447,0.260302603244781,0.0993830561637878
"11160","161895","517009",Woodland,Mixed mainly broadleaved,Scotland,1140.83916987,2.0883983287,20883.983215332,1140.83916986515,263144.496699,677164.542048,0.244974046945572,-0.0139122176915407
"11161","161897","517011",Woodland,Mixed mainly broadleaved,Scotland,1499.24741998,5.3116533451,53116.5334625244,1499.2474199847,311566.692219,677235.409077,0.165710791945457,0.0651793107390404
"11162","161898","517012",Woodland,Mixed mainly broadleaved,Scotland,504.172011025,0.8147663865,8147.66384887695,504.172011029795,252531.545593,677294.014187,0.0511413589119911,0.0116443941369653
"11163","161899","517013",Woodland,Mixed mainly broadleaved,Scotland,422.160338337,1.0163023547,10163.0235290527,422.160338336449,282645.126338,677365.324662,-0.0283089429140091,0.102335855364799
"11164","161900","517014",Woodland,Mixed mainly broadleaved,Scotland,482.158012166,0.9300998408,9300.99842834473,482.158012165924,271215.918367,677341.467363,0.158334761857986,0.000253746868111193
"11165","161901","517015",Woodland,Mixed mainly broadleaved,Scotland,506.017771354,0.55248348975,5524.83494567871,506.017771354739,310333.461603,677414.699555,0.267083019018173,0.0282231420278549
"11166","161902","517016",Woodland,Mixed mainly broadleaved,Scotland,313.1334797,0.6108299909,6108.2999420166,313.133479698813,264864.689792,677483.531518,0.0213093962520361,-0.00616526836529374
"11167","161905","517019",Woodland,Mixed mainly broadleaved,Scotland,412.604510871,1.01407858585,10140.7858428955,412.604510870327,307880.456321,677535.501737,0.33720588684082,-0.0357068814337254
"11168","161906","517020",Woodland,Mixed mainly broadleaved,Scotland,1018.65893232,2.24088754405,22408.8754425049,1018.65893231666,279948.521258,677478.589839,0.338963240385056,0.00676443846896291
"11169","161914","517028",Woodland,Mixed mainly broadleaved,Scotland,868.730595133,1.72328423935,17232.8423919678,868.73059513166,316616.483944,677888.791532,0.304920434951782,-0.0109165422618389
"11170","161916","517030",Woodland,Mixed mainly broadleaved,Scotland,750.602261574,1.175434609,11754.3461914063,750.602261574134,314831.385604,677887.433375,0.19968256354332,0.113301783800125
"11171","161917","517031",Woodland,Mixed mainly broadleaved,Scotland,329.970355382,0.56412548085,5641.25476074219,329.970355381963,314942.739385,677976.153109,0.103423900902271,0.0331556089222431
"11172","161925","517039",Woodland,Mixed mainly broadleaved,Scotland,548.721375403,0.9522062274,9522.0622253418,548.721375403652,268612.165033,678104.738362,0.266324102878571,0.111840553581715
"11173","161926","517040",Woodland,Mixed mainly broadleaved,Scotland,435.816986596,0.5538230356,5538.23039245605,435.816986595542,313024.349334,678195.094582,0.245543092489243,0.0188165064901114
"11174","161929","517043",Woodland,Mixed mainly broadleaved,Scotland,506.509965892,0.8039091775,8039.09169006348,506.509965890465,270802.862916,678233.688159,0.078516997396946,0.0166539866477251
"11175","161930","517044",Woodland,Mixed mainly broadleaved,Scotland,627.292545832,0.7884640261,7884.64028930664,627.292545831948,313607.866258,678244.424909,0.0639978274703026,0.0368753187358379
"11176","161931","517045",Woodland,Mixed mainly broadleaved,Scotland,1099.50277561,2.74701036275,27470.1036376953,1099.50277560638,264427.798941,678148.751583,0.282615065574646,0.0771664008498192
"11177","161932","517046",Woodland,Mixed mainly broadleaved,Scotland,395.032300001,0.53304343,5330.43423461914,395.032300004021,263054.750213,678281.997699,0.146114185452461,0.0323519073426723
"11178","161933","517047",Woodland,Mixed mainly broadleaved,Scotland,442.801584164,0.51897619,5189.76193237305,442.801584163351,296259.601431,678303.652501,0.0478191748261452,0.00497094681486487
"11179","161938","517052",Woodland,Mixed mainly broadleaved,Scotland,405.340578738,0.5333551779,5333.5517578125,405.340578739215,285829.532891,678501.156859,0.245706275105476,0.00240964884869754
"11180","161941","517055",Woodland,Mixed mainly broadleaved,Scotland,378.757831333,0.53775313115,5377.53132629395,378.75783133061,264059.452205,678526.80181,0.0262463185936213,-0.0397680923342705
"11181","161942","517056",Woodland,Mixed mainly broadleaved,Scotland,724.49237239,1.58202897705,15820.2896881104,724.49237239089,261894.577692,678476.045486,0.2088613063097,0.0197738744318485
"11182","161943","517057",Woodland,Mixed mainly broadleaved,Scotland,580.350923034,0.65714483805,6571.44841003418,580.350923030744,295126.680224,678527.058104,0.262369811534882,0.0167464800179005
"11183","161944","517058",Woodland,Mixed mainly broadleaved,Scotland,473.547292021,0.91198504915,9119.85046386719,473.547292019386,272961.26801,678615.486473,0.523262917995453,0.0738202035427094
"11184","161947","517061",Woodland,Mixed mainly broadleaved,Scotland,510.343163035,1.071096159,10710.9615478516,510.343163034791,300205.085319,678701.433873,0.0596064813435078,0.0338248983025551
"11185","161948","517062",Woodland,Mixed mainly broadleaved,Scotland,1011.93339832,1.43467500455,14346.7501525879,1011.93339831511,310388.568733,678674.303449,-0.0498757995665073,-0.0274071451276541
"11186","161949","517063",Woodland,Mixed mainly broadleaved,Scotland,1073.17630825,2.83124062325,28312.40625,1073.17630824671,285562.224111,678691.515466,0.456639319658279,-0.0313002802431583
"11187","161951","517065",Woodland,Mixed mainly broadleaved,Scotland,732.681754582,1.2937021719,12937.0217132568,732.681754582772,281430.072135,678949.345342,0.046177826821804,0.0128027526661754
"11188","161957","517071",Woodland,Mixed mainly broadleaved,Scotland,917.350346956,2.47301431205,24730.143157959,917.350346954573,260907.685026,679165.750207,0.213402777910233,0.079092837870121
"11189","161958","517072",Woodland,Mixed mainly broadleaved,Scotland,917.142275134,1.9395065535,19395.0655822754,917.142275133124,277517.713432,679218.091794,0.166573658585548,0.0487304963171482
"11190","161959","517073",Woodland,Mixed mainly broadleaved,Scotland,773.973412891,1.25415257835,12541.525894165,773.973412895061,315607.49991,679289.288511,0.272734373807907,0.122138611972332
"11191","161962","517076",Woodland,Mixed mainly broadleaved,Scotland,346.020818,0.59030442025,5903.04406738281,346.020817997984,278140.442942,679340.263879,0.016619585454464,0.118810407817364
"11192","161963","517077",Woodland,Mixed mainly broadleaved,Scotland,981.274353468,1.7666700821,17666.7007751465,981.274353470804,294456.457335,679367.020886,0.138241410255432,0.00685866177082062
"11193","161964","517078",Woodland,Mixed mainly broadleaved,Scotland,966.98854289,2.07273845025,20727.3845367432,966.98854289466,253856.493561,679265.846402,0.82029128074646,0.42144775390625
"11194","161969","517083",Woodland,Mixed mainly broadleaved,Scotland,874.08864855,1.87097185595,18709.7185516357,874.088648547159,254150.248051,679545.929425,0.108913198113441,0.079155370593071
"11195","161970","517084",Woodland,Mixed mainly broadleaved,Scotland,1150.94656203,3.926980693,39269.8069458008,1150.94656202763,259314.549399,679442.235273,0.0145462416112423,-0.00419455952942371
"11196","161973","517087",Woodland,Mixed mainly broadleaved,Scotland,562.665698221,1.2681191878,12681.1918945313,562.665698221156,292656.004047,679670.866502,0.0678211599588394,0.122955933213234
"11197","161980","517094",Woodland,Mixed mainly broadleaved,Scotland,490.621122063,0.88222889785,8822.28897094727,490.621122062236,279570.670255,679827.584859,0.210554406046867,0.00489814579486847
"11198","161985","517099",Woodland,Mixed mainly broadleaved,Scotland,893.666336194,1.5320052294,15320.0522613525,893.666336194194,251581.001135,679884.257191,3.97008698200807e-05,-0.00932389032095671
"11199","161986","517100",Woodland,Mixed mainly broadleaved,Scotland,508.962492891,0.86583447605,8658.34474182129,508.962492890722,251862.356255,679921.852253,0.223385542631149,0.0110227465629578
"11200","161990","517104",Woodland,Mixed mainly broadleaved,Scotland,336.460163814,0.4831972591,4831.97261047363,336.460163812602,250643.744501,680112.122536,0.328147977590561,0.00875456258654594
"11201","161991","517105",Woodland,Mixed mainly broadleaved,Scotland,1629.84305477,4.57243507325,45724.3507232666,1629.84305477341,255325.715196,679964.509923,0.227814823389053,0.127717137336731
"11202","161993","517107",Woodland,Mixed mainly broadleaved,Scotland,408.173229098,0.5437194385,5437.1943359375,408.173229100432,288022.30776,680193.951231,0.0931978896260262,0.0131969088688493
"11203","161994","517108",Woodland,Mixed mainly broadleaved,Scotland,908.642150202,1.0492613731,10492.6137390137,908.642150202312,296559.322093,680269.536691,0.0251881703734398,0.0457713752985001
"11204","161995","517109",Woodland,Mixed mainly broadleaved,Scotland,531.438586815,0.50586089985,5058.6089630127,531.438586813654,287907.448092,680331.712333,0.23587866127491,0.0897398516535759
"11205","161996","517110",Woodland,Mixed mainly broadleaved,Scotland,405.986103593,0.5478494578,5478.49462890625,405.986103592317,250969.215874,680373.291383,0.0135393943637609,0.038013968616724
"11206","161998","517112",Woodland,Mixed mainly broadleaved,Scotland,1093.08659802,1.5172721132,15172.721206665,1093.08659802679,280597.209076,680376.217021,0.254573315382004,0.0111724715679884
"11207","161999","517113",Woodland,Mixed mainly broadleaved,Scotland,404.267677972,0.5343069912,5343.06996154785,404.267677971201,251081.376459,680427.335618,0.241127923130989,-0.0497711300849915
"11208","162000","517114",Woodland,Mixed mainly broadleaved,Scotland,537.524696422,0.656127968,6561.2797088623,537.524696422602,260384.712253,680448.942303,0.331758111715317,0.0256183631718159
"11209","162001","517115",Woodland,Mixed mainly broadleaved,Scotland,555.787538272,1.02005987525,10200.5987091064,555.787538270397,287829.261695,680587.897416,0.0406402349472046,-0.0129467565566301
"11210","162002","517116",Woodland,Mixed mainly broadleaved,Scotland,505.638979666,0.74827630845,7482.76300048828,505.638979661773,282729.893244,680622.713763,0.120539553463459,0.0672105774283409
"11211","162003","517117",Woodland,Mixed mainly broadleaved,Scotland,551.646397247,1.71140053435,17114.005355835,551.646397247602,253500.168226,680662.047291,-0.00409408938139677,0.0268994309008121
"11212","162004","517118",Woodland,Mixed mainly broadleaved,Scotland,389.506843597,0.9146193742,9146.1937713623,389.506843593914,274308.504963,680721.769571,0.156285911798477,0.13139209151268
"11213","162006","517120",Woodland,Mixed mainly broadleaved,Scotland,441.485651275,0.5179989372,5179.9893951416,441.485651273416,287307.689537,680787.70079,0.170468553900719,0.000903413398191333
"11214","162009","517123",Woodland,Mixed mainly broadleaved,Scotland,616.767542924,0.64054634935,6405.46362304688,616.767542923956,287750.276641,680768.418348,0.0483423620462418,0.0199452936649323
"11215","162011","517125",Woodland,Mixed mainly broadleaved,Scotland,701.822947079,0.7091984776,7091.98477172852,701.822947075591,280638.191864,680828.373128,0.244312256574631,0.0242602080106735
"11216","162012","517126",Woodland,Mixed mainly broadleaved,Scotland,418.087960365,0.99449082765,9944.90829467773,418.087960365914,253748.437398,681039.922755,0.140602856874466,0.0265215933322906
"11217","162013","517127",Woodland,Mixed mainly broadleaved,Scotland,590.942531436,0.77097416145,7709.74156188965,590.942531434753,287453.450189,681036.975834,-0.0995596498250961,-0.0373930595815182
"11218","162014","517128",Woodland,Mixed mainly broadleaved,Scotland,756.491291821,2.17770024405,21777.0024261475,756.491291817718,286058.70179,681093.014055,0.0856740027666092,0.00674329092726111
"11219","162016","517130",Woodland,Mixed mainly broadleaved,Scotland,499.300012367,0.6956401858,6956.40196228027,499.30001236676,284217.276213,681201.981512,1.15767550468445,0.832701027393341
"11220","162017","517131",Woodland,Mixed mainly broadleaved,Scotland,619.296209364,1.0894454946,10894.4549713135,619.296209369014,253843.30435,681193.617223,0.111804887652397,0.0966367647051811
"11221","162018","517132",Woodland,Mixed mainly broadleaved,Scotland,442.215430431,0.66087509795,6608.7509765625,442.215430429684,298893.131154,681227.631478,0.257095515727997,0.0173186659812927
"11222","162020","517134",Woodland,Mixed mainly broadleaved,Scotland,375.676025922,0.46447553175,4644.75531005859,375.676025920134,285899.659792,681227.337902,0.296350210905075,0.0167577173560858
"11223","162021","517135",Woodland,Mixed mainly broadleaved,Scotland,780.28098341,2.14233470205,21423.3469696045,780.280983410166,286051.221496,681212.264338,0.0806535482406616,-0.0463315695524216
"11224","162023","517137",Woodland,Mixed mainly broadleaved,Scotland,443.322236736,0.50239145475,5023.91450500488,443.32223673433,299479.131223,681242.629856,0.177366361021996,0.0496723242104053
"11225","162024","517138",Woodland,Mixed mainly broadleaved,Scotland,2391.87878105,3.14407972965,31440.7971954346,2391.87878104977,286960.476456,681224.220039,0.0545646883547306,0.0102481627836823
"11226","162026","517140",Woodland,Mixed mainly broadleaved,Scotland,583.303242709,1.18086114215,11808.6114349365,583.303242706139,282698.53363,681349.525369,0.103430211544037,0.0543914809823036
"11227","162027","517141",Woodland,Mixed mainly broadleaved,Scotland,951.421785709,2.29549687785,22954.9688110352,951.421785709534,282373.837841,681350.595077,0.39518466591835,0.0310463067144156
"11228","162028","517142",Woodland,Mixed mainly broadleaved,Scotland,909.86814144,1.03149354325,10314.9354095459,909.868141442627,280530.195611,681370.246062,0.0410272069275379,0.0914834663271904
"11229","162030","517144",Woodland,Mixed mainly broadleaved,Scotland,780.267320804,0.8611113844,8611.11395263672,780.267320802417,286079.077267,681416.444461,-0.00614754157140851,0.121612526476383
"11230","162031","517145",Woodland,Mixed mainly broadleaved,Scotland,584.306461964,1.01655407525,10165.5406951904,584.30646196567,254037.230275,681407.444745,0.27314755320549,0.102460987865925
"11231","162032","517146",Woodland,Mixed mainly broadleaved,Scotland,383.556237289,0.50104908825,5010.49092102051,383.556237288145,286236.726602,681446.965918,0.147179245948792,0.0321438871324062
"11232","162033","517147",Woodland,Mixed mainly broadleaved,Scotland,464.447271359,0.80521058445,8052.10583496094,464.447271361201,299040.925282,681477.129801,0.0438678450882435,-0.0310169998556376
"11233","162034","517148",Woodland,Mixed mainly broadleaved,Scotland,394.183585023,0.71979144455,7197.91444396973,394.183585022139,253774.455755,681454.426064,0.325101763010025,0.0724096745252609
"11234","162035","517149",Woodland,Mixed mainly broadleaved,Scotland,1204.00340822,2.69186932415,26918.6932983398,1204.00340821887,253644.045437,681339.870927,-0.0862222090363503,-0.0426951944828033
"11235","162036","517150",Woodland,Mixed mainly broadleaved,Scotland,725.017670157,0.870616047,8706.16047668457,725.017670155358,282945.073907,681419.45534,0.167119055986404,0.133936360478401
"11236","162038","517152",Woodland,Mixed mainly broadleaved,Scotland,499.9115991,0.67659379895,6765.93801879883,499.911599101102,253026.6344,681537.262771,0.570318460464478,0.117130346596241
"11237","162039","517153",Woodland,Mixed mainly broadleaved,Scotland,1422.04037489,4.6923428782,46923.4288787842,1422.04037488486,282127.637412,681568.813866,0.0621025376021862,-0.015427059493959
"11238","162040","517154",Woodland,Mixed mainly broadleaved,Scotland,711.116940341,0.9927993627,9927.99363708496,711.116940343416,298520.598458,681672.596323,0.0474359318614006,-0.0592269711196423
"11239","162041","517155",Woodland,Mixed mainly broadleaved,Scotland,546.238304139,0.52227562095,5222.75624084473,546.238304137352,285213.693534,681684.541314,0.487320691347122,0.0968733951449394
"11240","162042","517156",Woodland,Mixed mainly broadleaved,Scotland,895.148462987,2.12348928565,21234.8928527832,895.148462984267,290844.303024,681690.36721,0.133453160524368,0.0541059002280235
"11241","162045","517159",Woodland,Mixed mainly broadleaved,Scotland,860.07048007,3.33577323125,33357.7323303223,860.070480072543,284512.252593,681860.068706,0.135262429714203,-0.00779314385727048
"11242","162047","517161",Woodland,Mixed mainly broadleaved,Scotland,416.804952225,0.85967162625,8596.71629333496,416.804952226444,251735.70608,681987.906814,-0.025711951777339,0.00622383272275329
"11243","162048","517162",Woodland,Mixed mainly broadleaved,Scotland,427.026616821,0.6336393985,6336.3939666748,427.026616822338,285809.421326,682030.583572,0.225396633148193,0.00836458243429661
"11244","162049","517163",Woodland,Mixed mainly broadleaved,Scotland,491.844639835,0.970950421,9709.50422668457,491.844639832161,253675.486023,682109.242307,0.211486175656319,0.0791568234562874
"11245","162050","517164",Woodland,Mixed mainly broadleaved,Scotland,949.897339865,1.66709841305,16670.9839324951,949.897339870782,285388.354718,682159.078007,0.208584249019623,0.0320648103952408
"11246","162051","517165",Woodland,Mixed mainly broadleaved,Scotland,651.984071795,0.73516532595,7351.65322875977,651.984071792774,283603.935725,682181.288484,0.257933557033539,0.143230155110359
"11247","162053","517167",Woodland,Mixed mainly broadleaved,Scotland,371.702737366,0.8103521488,8103.52149963379,371.702737364994,284687.798639,682321.650483,0.281285017728806,0.123207151889801
"11248","162054","517168",Woodland,Mixed mainly broadleaved,Scotland,382.247767109,0.8538986047,8538.98603820801,382.24776710796,253555.064979,682397.800049,0.262948930263519,0.150120437145233
"11249","162056","517170",Woodland,Mixed mainly broadleaved,Scotland,667.326682299,0.8741865089,8741.86512756348,667.326682299241,310707.695602,682482.139146,0.0322214178740978,0.0695512369275093
"11250","162057","517171",Woodland,Mixed mainly broadleaved,Scotland,1022.19820752,1.91624358865,19162.4358673096,1022.19820752049,251219.815051,682440.436118,0.191718488931656,0.0926131755113602
"11251","162058","517172",Woodland,Mixed mainly broadleaved,Scotland,352.39615068,0.64303264755,6430.32643127441,352.396150680646,253328.832715,682521.461928,0.301584541797638,0.321785241365433
"11252","162059","517173",Woodland,Mixed mainly broadleaved,Scotland,752.77199647,1.19383243775,11938.3243865967,752.771996466248,283812.729588,682494.078223,0.1914002597332,0.0284831840544939
"11253","162061","517175",Woodland,Mixed mainly broadleaved,Scotland,1450.53523224,3.05380615385,30538.0615234375,1450.53523223925,283986.29877,682603.452405,0.0593962930142879,-0.0112095223739743
"11254","162063","517177",Woodland,Mixed mainly broadleaved,Scotland,953.039233333,1.8653696431,18653.6965026855,953.03923333633,315607.025282,682883.02541,-0.049894779920578,-0.0356285646557808
"11255","162064","517178",Woodland,Mixed mainly broadleaved,Scotland,2959.67925731,13.4853792708,134853.792816162,2959.67925731621,284563.511794,682713.750375,0.108879283070564,0.0803950577974319
"11256","162065","517179",Woodland,Mixed mainly broadleaved,Scotland,388.213852306,0.559828838,5598.28837585449,388.2138523053,248602.485647,683009.372016,-0.0384851470589638,0.123565442860126
"11257","162067","517181",Woodland,Mixed mainly broadleaved,Scotland,872.665159364,1.939895406,19398.9540710449,872.665159367251,253221.673669,683082.99077,0.114331535995007,-0.0497772246599197
"11258","162069","517183",Woodland,Mixed mainly broadleaved,Scotland,925.54914258,2.1054482013,21054.4820404053,925.549142575599,285136.575235,683169.99499,0.128989771008492,0.0727913156151772
"11259","162070","517184",Woodland,Mixed mainly broadleaved,Scotland,383.221114634,0.87512740955,8751.27407836914,383.22111463382,252280.127787,683200.805085,0.223501935601234,0.0212685372680426
"11260","162072","517186",Woodland,Mixed mainly broadleaved,Scotland,634.829147027,1.50214733085,15021.4733276367,634.829147025394,250952.854871,683385.197374,0.294094920158386,0.0265502519905567
"11261","162073","517187",Woodland,Mixed mainly broadleaved,Scotland,1454.90632268,6.13877582895,61387.7583007813,1454.90632267619,284499.225827,683357.710249,0.113038189709187,0.00870401319116354
"11262","162074","517188",Woodland,Mixed mainly broadleaved,Scotland,545.199160054,0.7939514534,7939.51454162598,545.199160055157,284407.926817,683458.316409,0.106340900063515,-0.00329044880345464
"11263","162075","517189",Woodland,Mixed mainly broadleaved,Scotland,1263.87977366,2.5970767443,25970.7675018311,1263.87977366618,281939.800733,683361.04429,0.487666189670563,0.107169009745121
"11264","162076","517190",Woodland,Mixed mainly broadleaved,Scotland,496.896177943,1.1780661275,11780.6612854004,496.896177945143,276709.348876,683500.166682,0.161568939685822,0.0289596728980541
"11265","162077","517191",Woodland,Mixed mainly broadleaved,Scotland,505.619756641,0.59713967405,5971.39680480957,505.619756644397,284806.304838,683672.813173,0.0553991384804249,0.0805923417210579
"11266","162079","517193",Woodland,Mixed mainly broadleaved,Scotland,1096.01865822,4.5642800035,45642.8001556396,1096.01865821483,251714.051604,683916.409064,0.0911079123616219,-0.002896394347772
"11267","162080","517194",Woodland,Mixed mainly broadleaved,Scotland,616.111996067,2.099739986,20997.3999023438,616.111996068261,308368.168709,683998.311413,0.230111941695213,0.0553573071956635
"11268","162081","517195",Woodland,Mixed mainly broadleaved,Scotland,483.008855024,0.5858589338,5858.58938598633,483.008855025748,281787.293768,684017.695971,0.377488374710083,0.101961515843868
"11269","162083","517197",Woodland,Mixed mainly broadleaved,Scotland,441.808159454,0.71877127065,7187.71267700195,441.808159455476,253041.34532,684099.45446,0.128725871443748,0.105333566665649
"11270","162087","517201",Woodland,Mixed mainly broadleaved,Scotland,777.799723623,1.09286807775,10928.680770874,777.799723628953,285187.172636,684293.31381,0.0712627992033958,0.0951286181807518
"11271","162089","517203",Woodland,Mixed mainly broadleaved,Scotland,1150.0350954,1.6216080153,16216.0802764893,1150.03509540056,288122.589803,684329.261251,0.33036932349205,0.0521860904991627
"11272","162090","517204",Woodland,Mixed mainly broadleaved,Scotland,1487.799605,3.7684892457,37684.8924865723,1487.79960499903,305033.769667,684341.735879,0.208020687103271,0.0315678082406521
"11273","162094","517208",Woodland,Mixed mainly broadleaved,Scotland,802.255466964,2.79011752675,27901.1753082275,802.255466964571,284592.638742,684503.479199,0.199611023068428,0.0610377453267574
"11274","162095","517209",Woodland,Mixed mainly broadleaved,Scotland,1125.3140318,1.88918906515,18891.8905944824,1125.31403180608,288717.664896,684507.238292,0.00763861136510968,0.0198166780173779
"11275","162096","517210",Woodland,Mixed mainly broadleaved,Scotland,541.347262285,0.73821410435,7382.14097595215,541.347262286339,286347.910621,684597.910349,-0.0554663017392159,0.00630503846332431
"11276","162098","517212",Woodland,Mixed mainly broadleaved,Scotland,819.002214076,1.9334414495,19334.4143981934,819.002214075033,280491.674067,684571.644145,0.323468029499054,0.0498382337391376
"11277","162099","517213",Woodland,Mixed mainly broadleaved,Scotland,843.250241714,1.77837094415,17783.7094421387,843.250241715837,316077.646859,684630.972259,0.0193464513868093,-0.0641488805413246
"11278","162100","517214",Woodland,Mixed mainly broadleaved,Scotland,1000.88332032,3.68727634675,36872.7633972168,1000.88332031686,281408.454641,684606.697003,0.365674674510956,0.0362301990389824
