idx,lr,layers,neurons,max_iter,fit_time,score_time,test_root_mean_squared_error,test_mean_absolute_error,test_r2_score
420.0,0.0005,9.0,5.0,100.0,0.42918972969055175,0.0010008811950683594,0.8418634127277542,0.708734005689621,-0.7962791623233798
421.0,0.0005,9.0,5.0,200.0,0.6043486595153809,0.000600433349609375,0.5745504031335865,0.3301081657409668,0.16569745556209872
422.0,0.0005,9.0,5.0,500.0,0.9680597305297851,0.0008006572723388671,0.5621113494138524,0.31596916913986206,0.19972738350249292
423.0,0.0005,9.0,5.0,1000.0,0.694128942489624,0.0004004955291748047,0.574281105237026,0.32979878783226013,0.16596392982094846
424.0,0.0005,9.0,10.0,100.0,0.5884159564971924,0.0008008956909179687,0.5666487339164843,0.32109078764915466,0.18532870374905513
425.0,0.0005,9.0,10.0,200.0,0.6519923686981202,0.0006004810333251953,0.5655335378727574,0.31982818245887756,0.1893976013891812
426.0,0.0005,9.0,10.0,500.0,0.5661144733428956,0.001000833511352539,0.5704440970985512,0.3254064679145813,0.1752794836102163
427.0,0.0005,9.0,10.0,1000.0,0.7696990966796875,0.0008007526397705078,0.5708598397590956,0.3258809566497803,0.17371774268262002
428.0,0.0005,9.0,20.0,100.0,0.5004557132720947,0.0008007526397705078,0.5746701704340343,0.33024580478668214,0.1641679500634377
429.0,0.0005,9.0,20.0,200.0,0.43987064361572265,0.0008007049560546875,0.5715600412773696,0.3266808807849884,0.17292989624506241
430.0,0.0005,9.0,20.0,500.0,0.38825292587280275,0.0006007194519042969,0.5772458944641399,0.33321282267570496,0.1557419435336872
431.0,0.0005,9.0,20.0,1000.0,0.3995084285736084,0.0008008003234863282,0.5794692109184364,0.3357845664024353,0.15025858697492744
432.0,0.0005,9.0,50.0,100.0,0.31862268447875974,0.0014012813568115234,0.5995571846878965,0.35946881771087646,0.08821388581362881
433.0,0.0005,9.0,50.0,200.0,0.4832888603210449,0.0010009765625,0.5935588679616763,0.35231212973594667,0.1061555057740553
434.0,0.0005,9.0,50.0,500.0,0.846057939529419,0.0012010097503662109,0.5809726484068496,0.3375292181968689,0.14327420839554694
435.0,0.0005,9.0,50.0,1000.0,0.568812084197998,0.0010001182556152344,0.5745041793076944,0.33005505204200747,0.162926813359736
436.0,0.0005,9.0,100.0,100.0,0.7789363861083984,0.002302694320678711,0.6049887200163071,0.3660113513469696,0.07332553288102392
437.0,0.0005,9.0,100.0,200.0,0.8213021755218506,0.002401924133300781,0.6009569365105124,0.3611492395401001,0.08520700792091015
438.0,0.0005,9.0,100.0,500.0,0.951945161819458,0.002202129364013672,0.5738468237233003,0.32930017709732057,0.16513465485825124
439.0,0.0005,9.0,100.0,1000.0,0.6018059253692627,0.0020018100738525392,0.5948699477659131,0.35387025475502015,0.10091702689591502
440.0,0.0005,11.0,5.0,100.0,0.6407818794250488,0.0010010242462158204,1.422442427795904,2.0233424603939056,-4.123399961958854
441.0,0.0005,11.0,5.0,200.0,0.7667362689971924,0.0008005619049072266,0.5629110265101479,0.3168688237667084,0.19646403362730985
442.0,0.0005,11.0,5.0,500.0,1.233530044555664,0.00040044784545898435,0.5896244677245451,0.3476570129394531,0.11936440453921796
443.0,0.0005,11.0,5.0,1000.0,0.7515978336334228,0.0008006572723388671,0.5754066791353618,0.3310928463935852,0.16174433663532065
444.0,0.0005,11.0,10.0,100.0,0.6367780208587647,0.0008007526397705078,0.5553263839935243,0.30838739275932314,0.21859473447635747
445.0,0.0005,11.0,10.0,200.0,0.9747000217437745,0.0008005142211914062,0.5648599023474883,0.319066709280014,0.191938022939895
446.0,0.0005,11.0,10.0,500.0,0.7247870445251465,0.0008007526397705078,0.5615849947152179,0.3153777062892914,0.20119680064677592
447.0,0.0005,11.0,10.0,1000.0,0.5300004005432128,0.0006005764007568359,0.5628041398837612,0.3167484998703003,0.19744393727452914
448.0,0.0005,11.0,20.0,100.0,0.4903993606567383,0.0008003711700439453,0.5747096396284133,0.33029116988182067,0.16312841145806142
449.0,0.0005,11.0,20.0,200.0,0.4513117790222168,0.0010037899017333984,0.5698824371434971,0.3247659921646118,0.17703667076373433
450.0,0.0005,11.0,20.0,500.0,0.5673150539398193,0.0008007049560546875,0.568236316061338,0.3228925108909607,0.18152149306756366
451.0,0.0005,11.0,20.0,1000.0,0.4686251163482666,0.0008007526397705078,0.5589808689863189,0.3124596118927002,0.20869181159200112
452.0,0.0005,11.0,50.0,100.0,0.49144535064697265,0.0018013954162597657,0.5860230752125287,0.34342304468154905,0.12977679487165777
453.0,0.0005,11.0,50.0,200.0,0.5312858104705811,0.001401376724243164,0.5947906860459278,0.3537759602069855,0.10527602298916756
454.0,0.0005,11.0,50.0,500.0,0.6818827152252197,0.0014015674591064454,0.5778178301122323,0.33387344479560854,0.15354885832732695
455.0,0.0005,11.0,50.0,1000.0,0.5260878562927246,0.0010007858276367188,0.6258804842672634,0.3917263805866241,0.0048053648721153586
456.0,0.0005,11.0,100.0,100.0,0.7542849540710449,0.002401924133300781,0.5859529416910575,0.3433408498764038,0.13027090579868467
457.0,0.0005,11.0,100.0,200.0,1.3854617595672607,0.0026024341583251952,0.5752686950815528,0.33093407154083254,0.16205508764724785
458.0,0.0005,11.0,100.0,500.0,1.0571640491485597,0.0022019386291503907,0.5781887380157665,0.33430221676826477,0.15210068003643348
459.0,0.0005,11.0,100.0,1000.0,0.9961007118225098,0.0022021770477294923,0.5819245771928102,0.3386362135410309,0.14218239365930715
460.0,0.0005,13.0,5.0,100.0,0.7188556671142579,0.0008008003234863282,0.9279488341761506,0.861089038848877,-1.130070273616091
461.0,0.0005,13.0,5.0,200.0,1.103341245651245,0.000600433349609375,0.5709587250654624,0.3259938657283783,0.1735927294245286
462.0,0.0005,13.0,5.0,500.0,0.6605152130126953,0.00020012855529785156,0.5931078902129281,0.3517769694328308,0.10840432896035242
463.0,0.0005,13.0,5.0,1000.0,2.193898105621338,0.0004004001617431641,0.5959783249840419,0.3551901638507843,0.10344620119051769
464.0,0.0005,13.0,10.0,100.0,0.7636661052703857,0.00040030479431152344,0.5634296100167698,0.3174529254436493,0.1959050875798297
465.0,0.0005,13.0,10.0,200.0,0.7612725734710694,0.0010008811950683594,0.5739446336065483,0.329412442445755,0.1651610891905991
466.0,0.0005,13.0,10.0,500.0,0.6890411376953125,0.0004001617431640625,0.5588353681528233,0.3122969686985016,0.2088553164496046
467.0,0.0005,13.0,10.0,1000.0,1.0947150707244873,0.0008007049560546875,0.5619344888580364,0.3157703697681427,0.1999813686621341
468.0,0.0005,13.0,20.0,100.0,0.5437445640563965,0.0010008811950683594,0.5889058114665305,0.34681005477905275,0.12115744575364487
469.0,0.0005,13.0,20.0,200.0,0.6555320739746093,0.0007996559143066406,0.7213854074885813,0.5203969061374665,-0.31792728034979173
470.0,0.0005,13.0,20.0,500.0,0.49166193008422854,0.0009983062744140625,0.5638987580919738,0.3179818093776703,0.1947064621915308
471.0,0.0005,13.0,20.0,1000.0,0.588944673538208,0.0008008003234863282,0.5659871254137407,0.3203414261341095,0.18866886410449576
472.0,0.0005,13.0,50.0,100.0,0.8338604927062988,0.001401233673095703,0.5720060886162378,0.32719096541404724,0.17199541628575657
473.0,0.0005,13.0,50.0,200.0,0.7115554332733154,0.0016015052795410156,0.5728762236683425,0.32818716764450073,0.16858704329073568
474.0,0.0005,13.0,50.0,500.0,0.6674849033355713,0.0016030311584472657,0.5677432519048922,0.32233240008354186,0.18318457762902135
475.0,0.0005,13.0,50.0,1000.0,0.6303826808929444,0.0014046192169189452,0.5695884027048521,0.32443094849586485,0.17815275015372195
476.0,0.0005,13.0,100.0,100.0,1.2590240001678468,0.0027995586395263674,0.5781776816619268,0.33428943157196045,0.1514462971261182
477.0,0.0005,13.0,100.0,200.0,1.481971549987793,0.0032029151916503906,0.5773175709819606,0.33329557776451113,0.15546015680770034
478.0,0.0005,13.0,100.0,500.0,0.976792287826538,0.0030029296875,0.5646979147663665,0.31888373494148253,0.19185375101902985
479.0,0.0005,13.0,100.0,1000.0,1.5562220096588135,0.002801990509033203,0.5599723822731719,0.3135690689086914,0.20596319600843632
480.0,0.0001,3.0,5.0,100.0,0.24629082679748535,0.00040044784545898435,19.432387956946272,377.6177017092705,-1000.7564113681981
481.0,0.0001,3.0,5.0,200.0,0.5061909198760987,0.0006009101867675781,6.781802889263272,45.99285042881966,-115.44701891041707
482.0,0.0001,3.0,5.0,500.0,1.1700697422027588,0.0008008003234863282,0.7789110342355186,0.6067023992538452,-0.5245080019658106
483.0,0.0001,3.0,5.0,1000.0,1.9314488887786865,0.0008007526397705078,0.7320052810996968,0.535831731557846,-0.34637930202252987
484.0,0.0001,3.0,10.0,100.0,0.27785205841064453,0.0006006240844726562,10.542067573422704,111.13518872261048,-294.251201414278
485.0,0.0001,3.0,10.0,200.0,0.5476953983306885,0.0006007671356201172,0.7109954894173607,0.5055145859718323,-0.2838580625962547
486.0,0.0001,3.0,10.0,500.0,1.1084086418151855,0.0008007049560546875,0.8838998765127297,0.7812789916992188,-0.951548112993436
487.0,0.0001,3.0,10.0,1000.0,1.7941996574401855,0.0008008480072021484,0.6185619501976953,0.3826188862323761,0.03404094462018485
488.0,0.0001,3.0,20.0,100.0,0.29748926162719724,0.001000833511352539,1.3476258559185792,1.8160954475402833,-3.501137295985238
489.0,0.0001,3.0,20.0,200.0,0.6086399555206299,0.0006003379821777344,0.8307427364345219,0.6901334941387176,-0.7219115046233613
490.0,0.0001,3.0,20.0,500.0,0.8971290588378906,0.00040035247802734376,0.5712312952814903,0.3263051927089691,0.17450770899962909
491.0,0.0001,3.0,20.0,1000.0,1.527781105041504,0.0008008003234863282,0.6801726046102574,0.46263477206230164,-0.16857698489604936
492.0,0.0001,3.0,50.0,100.0,0.4351940631866455,0.0006007194519042969,0.5813411077242384,0.33795748353004457,0.14467885078388715
493.0,0.0001,3.0,50.0,200.0,0.8687890052795411,0.0008009910583496094,0.6994556004542102,0.48923813700675967,-0.23846665198024417
494.0,0.0001,3.0,50.0,500.0,0.8502114772796631,0.0007999420166015625,0.651313150386341,0.4242088198661804,-0.070770298303147
495.0,0.0001,3.0,50.0,1000.0,0.7789433479309082,0.0006006240844726562,0.6518986445497552,0.4249718427658081,-0.0753910564700749
496.0,0.0001,3.0,100.0,100.0,0.7455582618713379,0.0010010719299316407,0.818275429146069,0.6695746779441833,-0.6918372477736832
497.0,0.0001,3.0,100.0,200.0,0.8735105037689209,0.001000690460205078,0.7544835464650267,0.5692454218864441,-0.4426367180056303
498.0,0.0001,3.0,100.0,500.0,0.9888989448547363,0.0008006572723388671,0.5891051208700256,0.34704484343528746,0.12320473072911628
499.0,0.0001,3.0,100.0,1000.0,0.7997262954711915,0.0010009288787841796,0.7931365939496092,0.6290656566619873,-0.5928419787525195
500.0,0.0001,5.0,5.0,100.0,0.3518230438232422,0.0008008956909179687,17.31167560914426,299.69411239624026,-796.5595316666603
501.0,0.0001,5.0,5.0,200.0,0.7508819103240967,0.0004004955291748047,0.9980980667751383,0.9961997509002686,-1.5948444653333673
502.0,0.0001,5.0,5.0,500.0,1.5873605728149414,0.0006006240844726562,1.4867916832984032,2.210549509525299,-4.502272645466855
503.0,0.0001,5.0,5.0,1000.0,2.619623899459839,0.0006006240844726562,1.1991238733590737,1.4378980636596679,-2.651945159967657
504.0,0.0001,5.0,10.0,100.0,0.40928068161010744,0.0010008811950683594,1.9797589822823838,3.91944562792778,-8.608350811445067
505.0,0.0001,5.0,10.0,200.0,0.8306624412536621,0.0006003856658935546,0.9607855048576286,0.9231087863445282,-1.4031378303716273
506.0,0.0001,5.0,10.0,500.0,1.5462806701660157,0.0007997512817382813,0.6843294163333385,0.4683067500591278,-0.1860121984733015
507.0,0.0001,5.0,10.0,1000.0,1.4339229106903075,0.00020031929016113282,0.5719839138273304,0.32716559767723086,0.17058693792055582
508.0,0.0001,5.0,20.0,100.0,0.4700322151184082,0.0008010387420654297,0.59798107420594,0.35758136510849,0.09374694250300422
509.0,0.0001,5.0,20.0,200.0,0.7888205051422119,0.0008005619049072266,0.5809387655588106,0.33748984932899473,0.14543958160703113
510.0,0.0001,5.0,20.0,500.0,1.0724802494049073,0.0006005287170410157,0.6157868196844866,0.3791934072971344,0.03998867441947522
511.0,0.0001,5.0,20.0,1000.0,0.8886065006256103,0.0007984161376953125,0.6862982086105457,0.47100523114204407,-0.19275912799644163
512.0,0.0001,5.0,50.0,100.0,0.6909835815429688,0.0010010242462158204,0.5728366593647347,0.32814183831214905,0.17013683080787484
513.0,0.0001,5.0,50.0,200.0,0.8249974250793457,0.0010009288787841796,0.5712125965035099,0.3262838304042816,0.17181130452510052
514.0,0.0001,5.0,50.0,500.0,0.661400842666626,0.0008005619049072266,0.5895046143387604,0.34751569032669066,0.1213521462826399
515.0,0.0001,5.0,50.0,1000.0,0.9643435001373291,0.001001119613647461,0.5679151759007965,0.3225276470184326,0.18406463662314715
516.0,0.0001,5.0,100.0,100.0,1.1002655029296875,0.00120086669921875,0.6264007178747636,0.39237785935401914,0.007923720372706344
517.0,0.0001,5.0,100.0,200.0,1.0020118236541748,0.001399660110473633,0.654149358261238,0.4279113829135895,-0.08603908866952263
518.0,0.0001,5.0,100.0,500.0,1.0822175025939942,0.0014012813568115234,0.6145669956514199,0.37769259214401246,0.04493084516006536
519.0,0.0001,5.0,100.0,1000.0,1.0753786087036132,0.0018016815185546875,0.5932030668425685,0.35188987851142883,0.10812066393721434
520.0,0.0001,7.0,5.0,100.0,0.472429084777832,0.0010009288787841796,2.1733107781507477,4.723279738426209,-11.020583406288972
521.0,0.0001,7.0,5.0,200.0,0.9312458038330078,0.0006005287170410157,1.6360858941019365,2.6767770528793333,-5.73777686608558
522.0,0.0001,7.0,5.0,500.0,2.065139818191528,0.00020022392272949218,0.5859526263509758,0.3433404803276062,0.1295614458440552
523.0,0.0001,7.0,5.0,1000.0,2.3463632106781005,0.0008005619049072266,0.5768142378063025,0.33271466493606566,0.15715825544546064
524.0,0.0001,7.0,10.0,100.0,0.4924472332000732,0.0006007194519042969,0.6423727246400256,0.4126427173614502,-0.04513528996298806
525.0,0.0001,7.0,10.0,200.0,1.044549036026001,0.0006007671356201172,0.6070042882796114,0.36845420598983764,0.06920177681992765
526.0,0.0001,7.0,10.0,500.0,1.147334623336792,0.0008007049560546875,0.5765445344601854,0.33240360021591187,0.15800417989572255
527.0,0.0001,7.0,10.0,1000.0,1.741069507598877,0.0008007049560546875,0.6063597835360786,0.36767218708992006,0.06942163676395541
528.0,0.0001,7.0,20.0,100.0,0.5378897666931153,0.0008007526397705078,0.5880617418636008,0.34581661224365234,0.1253376231103344
529.0,0.0001,7.0,20.0,200.0,0.9245346546173095,0.0010008811950683594,0.564350691743942,0.3184917032718658,0.19288235840652418
530.0,0.0001,7.0,20.0,500.0,1.0031118869781495,0.0006005764007568359,0.6045956918972426,0.36553595066070554,0.07778000632843476
531.0,0.0001,7.0,20.0,1000.0,0.9978374004364013,0.0008007049560546875,0.5763883798155266,0.3322235643863678,0.1586344326661683
532.0,0.0001,7.0,50.0,100.0,0.9416568756103516,0.0010009765625,0.5731666476177683,0.32852000594139097,0.16754355747625702
533.0,0.0001,7.0,50.0,200.0,1.1206106185913085,0.0010023117065429688,0.681357373516462,0.46424787044525145,-0.17629656813795797
534.0,0.0001,7.0,50.0,500.0,0.9125888347625732,0.0010009765625,0.5774520256295639,0.3334508419036865,0.1548053683416713
535.0,0.0001,7.0,50.0,1000.0,0.7620961666107178,0.0010008811950683594,0.5697184826601945,0.3245791494846344,0.17787916019015515
536.0,0.0001,7.0,100.0,100.0,1.0825742721557616,0.0016013145446777343,0.5654414200430268,0.31972399950027464,0.19028481965427493
537.0,0.0001,7.0,100.0,200.0,1.7757034301757812,0.0015981197357177734,0.8103064453922724,0.6565965354442597,-0.6617468335680552
538.0,0.0001,7.0,100.0,500.0,1.6066929817199707,0.0016012191772460938,0.6057943932753324,0.3669868469238281,0.06996120036932756
539.0,0.0001,7.0,100.0,1000.0,1.3127176761627197,0.00220184326171875,0.57542904313147,0.3311185836791992,0.16211367998617152
540.0,0.0001,9.0,5.0,100.0,0.5601107597351074,0.0004004001617431641,2.9973970883275953,8.984389305114746,-21.84879962112721
541.0,0.0001,9.0,5.0,200.0,1.0376938343048097,0.0004004955291748047,2.272336706446856,5.163514107465744,-11.71263656866831
542.0,0.0001,9.0,5.0,500.0,2.3971057891845704,0.0008007049560546875,1.9805949289429168,3.9227562725543974,-9.390861512088547
543.0,0.0001,9.0,5.0,1000.0,2.00087571144104,0.0010009288787841796,0.5748654933839316,0.33047033548355104,0.16337294685214881
544.0,0.0001,9.0,10.0,100.0,0.7013203144073487,0.0008025169372558594,0.9279705863198376,0.8611294090747833,-1.1774961651335096
545.0,0.0001,9.0,10.0,200.0,1.3057100296020507,0.0008008480072021484,0.620344004563684,0.38482668399810793,0.024666160204568043
546.0,0.0001,9.0,10.0,500.0,1.5503504753112793,0.0008016109466552734,0.5740282170790164,0.32950839400291443,0.16530042548387125
547.0,0.0001,9.0,10.0,1000.0,1.6770140647888183,0.00039992332458496096,0.5614828715391188,0.3152630150318146,0.20108849095625078
548.0,0.0001,9.0,20.0,100.0,0.7401111602783204,0.0007994174957275391,0.6180893260740211,0.3820344150066376,0.02687766619222116
549.0,0.0001,9.0,20.0,200.0,0.964528751373291,0.0006005287170410157,0.5753945127149958,0.33107884526252745,0.16198726109587183
550.0,0.0001,9.0,20.0,500.0,1.1025980472564698,0.0008006095886230469,0.5684501758942578,0.32313560247421264,0.1818486521431237
551.0,0.0001,9.0,20.0,1000.0,0.941557788848877,0.0010011672973632812,0.5599212132105769,0.3135117650032043,0.2056058068223404
552.0,0.0001,9.0,50.0,100.0,0.7164457321166993,0.001201295852661133,0.5734118131034764,0.3288011074066162,0.16637121452372838
553.0,0.0001,9.0,50.0,200.0,1.0513411521911622,0.0009113311767578125,0.5722110605102888,0.32742549777030944,0.17062635293328604
554.0,0.0001,9.0,50.0,500.0,1.071260643005371,0.0010009288787841796,0.5657359293706324,0.32005714178085326,0.18953761794175664
555.0,0.0001,9.0,50.0,1000.0,0.9567626953125,0.0012009620666503906,0.5867396496988266,0.3442634165287018,0.12854013749577403
556.0,0.0001,9.0,100.0,100.0,2.065583276748657,0.00220184326171875,0.5766574843406955,0.3325338542461395,0.15755015764177943
557.0,0.0001,9.0,100.0,200.0,1.4624295234680176,0.0022022247314453123,0.5782434032952849,0.3343654334545135,0.15156376949621306
558.0,0.0001,9.0,100.0,500.0,1.0013172149658203,0.0019979476928710938,0.5900415101642974,0.34814898371696473,0.11975627666969316
559.0,0.0001,9.0,100.0,1000.0,1.4451039791107179,0.0020020008087158203,0.5631584499217307,0.31714743971824644,0.1959497461485173
560.0,0.0001,11.0,5.0,100.0,0.6483802795410156,0.001001119613647461,2.8431788258668136,8.083665835857392,-19.86324853395878
561.0,0.0001,11.0,5.0,200.0,1.2829932689666748,0.0006007194519042969,0.6167370419897982,0.38036457896232606,0.037103854168603845
562.0,0.0001,11.0,5.0,500.0,1.908829689025879,0.0010005950927734375,1.0121323848274513,1.024411964416504,-1.5931624800713957
563.0,0.0001,11.0,5.0,1000.0,4.617919397354126,0.0004004955291748047,1.9064221148100058,3.6344452798366547,-8.146358593920908
564.0,0.0001,11.0,10.0,100.0,0.7574923038482666,0.000800466537475586,0.9590088975183353,0.9196980655193329,-1.4009353943975114
565.0,0.0001,11.0,10.0,200.0,1.511068058013916,0.0008009433746337891,0.5774284703266813,0.33342363834381106,0.15534395678400012
566.0,0.0001,11.0,10.0,500.0,1.5139962673187255,0.0008007049560546875,0.5758445663525028,0.33159696459770205,0.16037424563419586
567.0,0.0001,11.0,10.0,1000.0,2.4932735919952393,0.0008006572723388671,1.2154065634593412,1.4772131145000458,-2.6251232881928406
568.0,0.0001,11.0,20.0,100.0,0.8959189414978027,0.0012006282806396485,0.5643423479927687,0.3184822857379913,0.19295904544854942
569.0,0.0001,11.0,20.0,200.0,1.1394378662109375,0.0010009765625,0.5680620654659853,0.3226945102214813,0.18286524944279767
570.0,0.0001,11.0,20.0,500.0,1.170779037475586,0.0006005287170410157,0.5654903504503717,0.31977933645248413,0.1899226826582671
571.0,0.0001,11.0,20.0,1000.0,1.0675031661987304,0.0008008480072021484,0.5774698101756283,0.33347138166427615,0.15601453928535733
572.0,0.0001,11.0,50.0,100.0,1.100419569015503,0.0014010429382324218,0.5648802517273054,0.3190896987915039,0.19188752044524177
573.0,0.0001,11.0,50.0,200.0,0.9711062908172607,0.0010010719299316407,0.5770251766972924,0.3329580545425415,0.1561546327081311
574.0,0.0001,11.0,50.0,500.0,1.2949778079986571,0.0016016483306884766,0.5601215569940067,0.31373615860939025,0.2055846878824711
575.0,0.0001,11.0,50.0,1000.0,0.8574859142303467,0.0016016483306884766,0.5737758355567456,0.3292187094688416,0.1655840246814445
576.0,0.0001,11.0,100.0,100.0,1.1833194255828858,0.002602291107177734,0.5779175154063899,0.33398865461349486,0.15192223594145235
577.0,0.0001,11.0,100.0,200.0,1.3395938873291016,0.002401876449584961,0.5672125608514167,0.3217300891876221,0.18553279413769813
578.0,0.0001,11.0,100.0,500.0,1.4338271141052246,0.0024022579193115233,0.5662405626718976,0.3206283748149872,0.18787133286086694
579.0,0.0001,11.0,100.0,1000.0,1.4589091777801513,0.0022017955780029297,0.5720588440688132,0.3272513210773468,0.17115346436279338
580.0,0.0001,13.0,5.0,100.0,0.8375611305236816,0.0010009765625,3.784811779366408,14.324800205230712,-35.18217636212098
581.0,0.0001,13.0,5.0,200.0,1.5106749534606934,0.0006005764007568359,2.416282087725747,5.838419127464294,-13.717845752998603
582.0,0.0001,13.0,5.0,500.0,3.6230884075164793,0.0008006572723388671,2.4627137788450395,6.064959156513214,-13.997762701272814
583.0,0.0001,13.0,5.0,1000.0,3.576194190979004,0.0006005287170410157,1.1209917932596205,1.25662260055542,-2.306839395820478
584.0,0.0001,13.0,10.0,100.0,0.8920217514038086,0.0008008003234863282,0.838561885108219,0.70318603515625,-0.7768029264476521
585.0,0.0001,13.0,10.0,200.0,1.6822901248931885,0.0008008003234863282,0.5734751707171478,0.3288737714290619,0.1661330262747355
586.0,0.0001,13.0,10.0,500.0,1.7401094436645508,0.0006005764007568359,0.57318748720032,0.328543895483017,0.16821186094511864
587.0,0.0001,13.0,10.0,1000.0,1.997278594970703,0.0008009910583496094,0.5722275705020715,0.32744439244270324,0.1705624647947874
588.0,0.0001,13.0,20.0,100.0,1.0019278526306152,0.0008006572723388671,0.5747372057827675,0.3303228557109833,0.16319988458209642
589.0,0.0001,13.0,20.0,200.0,1.5071898460388184,0.0008006572723388671,0.5630115302414458,0.31698198318481446,0.1965423320041079
590.0,0.0001,13.0,20.0,500.0,1.1988467693328857,0.0010009765625,0.5710881015065119,0.32614161968231203,0.17359558062553612
591.0,0.0001,13.0,20.0,1000.0,1.301224660873413,0.0011119842529296875,0.5593730905169922,0.31289825439453123,0.20725513994067324
592.0,0.0001,13.0,50.0,100.0,1.1283900260925293,0.00180511474609375,0.579468799475241,0.3357840895652771,0.14821924085084523
593.0,0.0001,13.0,50.0,200.0,1.0186271667480469,0.0015988826751708984,0.5694225265063333,0.3242420136928558,0.17840511666313283
594.0,0.0001,13.0,50.0,500.0,1.1068471908569335,0.0016016483306884766,0.5672173736523622,0.3217355489730835,0.18440610543610567
595.0,0.0001,13.0,50.0,1000.0,0.9531914234161377,0.0014011859893798828,0.5692115242075614,0.3240017592906952,0.17856120982321874
596.0,0.0001,13.0,100.0,100.0,2.326853132247925,0.002802610397338867,0.5701568129733509,0.32507879137992857,0.17625611999232518
597.0,0.0001,13.0,100.0,200.0,1.5163069725036622,0.0028026580810546877,0.561359579310676,0.31512457728385923,0.20145608568379866
598.0,0.0001,13.0,100.0,500.0,1.608389139175415,0.0028998851776123047,0.5663360604829932,0.3207365334033966,0.18699083190630614
599.0,0.0001,13.0,100.0,1000.0,1.7353179454803467,0.003200721740722656,0.5814798802923837,0.33811885118484497,0.14155893500987268
600.0,5e-05,3.0,5.0,100.0,0.27825250625610354,0.0004002094268798828,24.292158073986045,590.1089438915253,-1541.593736030533
601.0,5e-05,3.0,5.0,200.0,0.4984584808349609,0.0006005287170410157,26.33311558386452,693.4329763531684,-1751.4265817442251
602.0,5e-05,3.0,5.0,500.0,1.3207863807678222,0.0010009288787841796,2.074640177356402,4.304131865501404,-9.720354363073104
603.0,5e-05,3.0,5.0,1000.0,2.5522168636322022,0.0008008480072021484,2.25755814040206,5.096568757295609,-12.057540649379828
604.0,5e-05,3.0,10.0,100.0,0.27845282554626466,0.0006005764007568359,3.1007200389307417,9.61446475982666,-23.39151039389585
605.0,5e-05,3.0,10.0,200.0,0.5703547477722168,0.0005901813507080078,2.844332976897321,8.090230083465576,-20.083705864788772
606.0,5e-05,3.0,10.0,500.0,1.2775376319885254,0.0006005287170410157,0.9026701795002762,0.8148134529590607,-1.0468312401317807
607.0,5e-05,3.0,10.0,1000.0,2.2646770000457765,0.0002002716064453125,0.8031731476062816,0.6450871050357818,-0.6073840218864885
608.0,5e-05,3.0,20.0,100.0,0.30793137550354005,0.0006006717681884766,1.0786527641119155,1.1634917855262756,-1.9418347955365687
609.0,5e-05,3.0,20.0,200.0,0.5995706558227539,0.0008005619049072266,0.7238529750718831,0.5239631295204162,-0.3315593110111841
610.0,5e-05,3.0,20.0,500.0,1.4037131786346435,0.001000690460205078,0.6435078257979264,0.4141023218631744,-0.04439727093953101
611.0,5e-05,3.0,20.0,1000.0,1.451219654083252,0.00040030479431152344,0.6245000269960835,0.39000028371810913,0.011896050673585212
612.0,5e-05,3.0,50.0,100.0,0.47239933013916013,0.0006006240844726562,0.9789284693699563,0.9583009481430054,-1.369939568892827
613.0,5e-05,3.0,50.0,200.0,0.8783831119537353,0.000592803955078125,0.6234911396021103,0.38874120116233823,0.01714879010099297
614.0,5e-05,3.0,50.0,500.0,1.205195665359497,0.0006005287170410157,0.6379747464927996,0.4070117771625519,-0.025847115651032704
615.0,5e-05,3.0,50.0,1000.0,1.0938995838165284,0.0006005287170410157,0.7715467558158665,0.5952843964099884,-0.508450394754931
616.0,5e-05,3.0,100.0,100.0,0.697011661529541,0.0010007858276367188,0.9031372379674981,0.8156568706035614,-1.0632238525272781
617.0,5e-05,3.0,100.0,200.0,1.3118438720703125,0.0012012004852294921,0.5910828213711231,0.349378901720047,0.11575903005012256
618.0,5e-05,3.0,100.0,500.0,1.2034932136535645,0.0010009765625,0.6451557624872333,0.4162259578704834,-0.04458433927830228
619.0,5e-05,3.0,100.0,1000.0,1.2495383739471435,0.0011983871459960937,0.7150591749766321,0.5113096237182617,-0.2854745310023152
620.0,5e-05,5.0,5.0,100.0,0.34551138877868653,0.0006010055541992188,5.372458522453685,28.86331057548523,-69.91690197527353
621.0,5e-05,5.0,5.0,200.0,0.7284879684448242,0.0008008956909179687,4.709997562880605,22.184077042341233,-57.41738647509671
622.0,5e-05,5.0,5.0,500.0,1.7383797645568848,0.0004004001617431641,2.824442826875009,7.97747728228569,-19.646176692313485
623.0,5e-05,5.0,5.0,1000.0,2.530801248550415,0.00040035247802734376,0.7345779828312913,0.5396048128604889,-0.3860093139685046
624.0,5e-05,5.0,10.0,100.0,0.4237845420837402,0.0010010242462158204,16.592487017023096,275.31062541008,-695.4601153369749
625.0,5e-05,5.0,10.0,200.0,0.8078439235687256,0.0008005619049072266,6.750626729638827,45.5709612429142,-109.95853532707152
626.0,5e-05,5.0,10.0,500.0,1.5160120010375977,0.0008008003234863282,0.5749506276122026,0.33056822419166565,0.16300387307783754
627.0,5e-05,5.0,10.0,1000.0,2.2248891830444335,0.0008005619049072266,0.6163162504182056,0.3798457205295563,0.03977445089979779
628.0,5e-05,5.0,20.0,100.0,0.4383978366851807,0.0006006240844726562,0.8945413680524679,0.8002042591571807,-1.0055402919897283
